generation,best_fitness,mean_fitness,best_ever_fitness,best_ever_generation,dna_file,is_checkpoint,is_new_record
41,130876.1497455525,48964.7874130161,130876.1497455525,36,,false,false
42,130876.1497455525,48845.4573679476,130876.1497455525,36,,false,false
43,148083.4098867390,57123.2320832809,148083.4098867390,43,,false,true
44,196165.3850488118,58174.8403623961,196165.3850488118,44,,false,true
45,196165.3850488118,52466.4976721274,196165.3850488118,44,best_snakes/generation_045.dna,true,false
46,196165.3850488118,64364.0201234249,196165.3850488118,44,,false,false
47,196165.3850488118,69978.0020837915,196165.3850488118,44,,false,false
48,196165.3850488118,61240.0948682721,196165.3850488118,44,,false,false
49,196165.3850488118,59581.1434423490,196165.3850488118,44,,false,false
50,196165.3850488118,58432.6256959801,196165.3850488118,44,best_snakes/generation_050.dna,true,false
51,196165.3850488118,62477.6604522080,196165.3850488118,44,,false,false
52,196165.3850488118,69085.0880567385,196165.3850488118,44,,false,false
53,196165.3850488118,69078.3461090132,196165.3850488118,44,,false,false
54,196165.3850488118,66663.8446397619,196165.3850488118,44,,false,false
55,196165.3850488118,62086.7255717093,196165.3850488118,44,best_snakes/generation_055.dna,true,false
56,196165.3850488118,71900.7622421437,196165.3850488118,44,,false,false
57,196165.3850488118,65892.8553405511,196165.3850488118,44,,false,false
58,196165.3850488118,75479.0787935177,196165.3850488118,44,,false,false
59,196165.3850488118,73844.0000322216,196165.3850488118,44,,false,false
60,196165.3850488118,72626.2270057812,196165.3850488118,44,best_snakes/generation_060.dna,true,false
61,196165.3850488118,79177.0302896184,196165.3850488118,44,,false,false
62,196165.3850488118,77886.7565053383,196165.3850488118,44,,false,false
63,196165.3850488118,79900.2216507596,196165.3850488118,44,,false,false
64,196165.3850488118,72313.5209465736,196165.3850488118,44,,false,false
65,196165.3850488118,81870.3332208565,196165.3850488118,44,best_snakes/generation_065.dna,true,false
66,196165.3850488118,65843.0050281349,196165.3850488118,44,,false,false
67,196165.3850488118,73217.2575049104,196165.3850488118,44,,false,false
68,196165.3850488118,74178.2708893043,196165.3850488118,44,,false,false
69,196165.3850488118,76975.2099213641,196165.3850488118,44,,false,false
70,196165.3850488118,81695.9031750464,196165.3850488118,44,best_snakes/generation_070.dna,true,false
71,196165.3850488118,76241.8395544206,196165.3850488118,44,,false,false
72,196165.3850488118,71879.1456311938,196165.3850488118,44,,false,false
73,196165.3850488118,63767.1215169541,196165.3850488118,44,,false,false
74,196165.3850488118,73191.0418909763,196165.3850488118,44,,false,false
75,196165.3850488118,75368.7678629639,196165.3850488118,44,best_snakes/generation_075.dna,true,false
76,196165.3850488118,80057.1336875283,196165.3850488118,44,,false,false
77,196165.3850488118,79397.3826563912,196165.3850488118,44,,false,false
78,196165.3850488118,72304.6839879910,196165.3850488118,44,,false,false
79,196165.3850488118,77900.4248517184,196165.3850488118,44,,false,false
80,196165.3850488118,80316.8107149152,196165.3850488118,44,best_snakes/generation_080.dna,true,false
81,196165.3850488118,81109.1761361057,196165.3850488118,44,,false,false
82,196165.3850488118,68258.3640259976,196165.3850488118,44,,false,false
83,196165.3850488118,84266.2582225132,196165.3850488118,44,,false,false
84,196165.3850488118,63576.6894032902,196165.3850488118,44,,false,false
