generation,best_fitness,mean_fitness,best_ever_fitness,best_ever_generation,dna_file,is_checkpoint,is_new_record
0,11493.1618253475,1958.8872492635,11493.1618253475,0,best_snakes/generation_000.dna,true,true
1,33937.4389548908,3929.2826351004,33937.4389548908,1,,false,true
2,33937.4389548908,4459.8761747991,33937.4389548908,1,,false,false
3,34769.3048527887,5696.7938173365,34769.3048527887,3,,false,true
4,34769.3048527887,6835.3416130897,34769.3048527887,3,,false,false
5,36645.5619934688,9381.7859732533,36645.5619934688,5,best_snakes/generation_005.dna,true,true
6,41469.9319775920,12448.9040395981,41469.9319775920,6,,false,true
7,58971.9635329325,13665.5276223488,58971.9635329325,7,,false,true
8,58971.9635329325,19853.8124708447,58971.9635329325,7,,false,false
9,61751.4328545757,23530.0579240852,61751.4328545757,9,,false,true
10,61751.4328545757,21870.1720979614,61751.4328545757,9,best_snakes/generation_010.dna,true,false
11,83714.9378637832,24626.1931113320,83714.9378637832,11,,false,true
12,83714.9378637832,26133.9986548503,83714.9378637832,11,,false,false
13,83714.9378637832,27140.7459421237,83714.9378637832,11,,false,false
14,83714.9378637832,26503.7958542688,83714.9378637832,11,,false,false
15,83714.9378637832,33244.8340901189,83714.9378637832,11,best_snakes/generation_015.dna,true,false
16,83714.9378637832,29553.7684975905,83714.9378637832,11,,false,false
17,89659.3347476148,32395.9197539551,89659.3347476148,17,,false,true
18,104016.2488142674,35103.7130245076,104016.2488142674,18,,false,true
19,104016.2488142674,33396.3964923175,104016.2488142674,18,,false,false
20,104016.2488142674,36962.6845800480,104016.2488142674,18,best_snakes/generation_020.dna,true,false
21,104016.2488142674,40190.0179709894,104016.2488142674,18,,false,false
22,104016.2488142674,40510.5703477553,104016.2488142674,18,,false,false
23,124443.6851366389,47358.3787736707,124443.6851366389,23,,false,true
24,124443.6851366389,50525.1642047543,124443.6851366389,23,,false,false
25,130829.4139396061,53172.1344476504,130829.4139396061,25,best_snakes/generation_025.dna,true,true
26,130829.4139396061,57007.2690581431,130829.4139396061,25,,false,false
27,136255.0735532433,62359.8310761330,136255.0735532433,27,,false,true
28,155882.4042995013,67696.4050370768,155882.4042995013,28,,false,true
29,155882.4042995013,62301.5616356164,155882.4042995013,28,,false,false
30,181963.6515823880,71323.6263178303,181963.6515823880,30,best_snakes/generation_030.dna,true,true
31,181963.6515823880,72022.6264144683,181963.6515823880,30,,false,false
32,181963.6515823880,75095.5008958281,181963.6515823880,30,,false,false
33,181963.6515823880,71113.3870629968,181963.6515823880,30,,false,false
34,181963.6515823880,76192.7845991918,181963.6515823880,30,,false,false
35,181963.6515823880,71475.2208427115,181963.6515823880,30,best_snakes/generation_035.dna,true,false
36,181963.6515823880,69735.3508378405,181963.6515823880,30,,false,false
37,181963.6515823880,74479.0923313672,181963.6515823880,30,,false,false
38,181963.6515823880,75877.7734950465,181963.6515823880,30,,false,false
39,181963.6515823880,79661.8053925335,181963.6515823880,30,,false,false
40,181963.6515823880,76785.2799181731,181963.6515823880,30,best_snakes/generation_040.dna,true,false
41,181963.6515823880,73849.1362426696,181963.6515823880,30,,false,false
42,181963.6515823880,75262.1776616483,181963.6515823880,30,,false,false
43,201719.7940428685,83370.6570353252,201719.7940428685,43,,false,true
44,201719.7940428685,76668.1575414235,201719.7940428685,43,,false,false
45,201719.7940428685,73379.2576741385,201719.7940428685,43,best_snakes/generation_045.dna,true,false
46,201719.7940428685,76998.7519840286,201719.7940428685,43,,false,false
47,201719.7940428685,79898.2975938779,201719.7940428685,43,,false,false
48,201719.7940428685,70224.6246975216,201719.7940428685,43,,false,false
49,201719.7940428685,84689.6448385427,201719.7940428685,43,,false,false
50,201719.7940428685,83955.8729525956,201719.7940428685,43,best_snakes/generation_050.dna,true,false
51,201719.7940428685,73883.8981918009,201719.7940428685,43,,false,false
52,201719.7940428685,77277.2611689055,201719.7940428685,43,,false,false
53,201719.7940428685,79655.9503507136,201719.7940428685,43,,false,false
54,201719.7940428685,84169.6913383541,201719.7940428685,43,,false,false
55,201719.7940428685,82923.5118823726,201719.7940428685,43,best_snakes/generation_055.dna,true,false
56,201719.7940428685,78514.2255177592,201719.7940428685,43,,false,false
57,201719.7940428685,74855.3096525844,201719.7940428685,43,,false,false
58,201719.7940428685,71300.1259302356,201719.7940428685,43,,false,false
59,201719.7940428685,68585.9738632679,201719.7940428685,43,,false,false
