generation,best_fitness,mean_fitness,best_ever_fitness,best_ever_generation,dna_file,is_checkpoint,is_new_record
36,113288.8044130460,39087.3399357648,113288.8044130460,32,,false,false
37,113288.8044130460,41682.6762341869,113288.8044130460,32,,false,false
38,113288.8044130460,39353.8126016414,113288.8044130460,32,,false,false
39,113288.8044130460,40984.6370971846,113288.8044130460,32,,false,false
40,113288.8044130460,43071.7756391900,113288.8044130460,32,best_snakes/generation_040.dna,true,false
41,113288.8044130460,44582.0658049248,113288.8044130460,32,,false,false
42,113288.8044130460,42053.4768291627,113288.8044130460,32,,false,false
43,113288.8044130460,37365.8970953672,113288.8044130460,32,,false,false
44,113288.8044130460,44883.4845904563,113288.8044130460,32,,false,false
45,113288.8044130460,43866.6620194101,113288.8044130460,32,best_snakes/generation_045.dna,true,false
46,113288.8044130460,44192.1165646890,113288.8044130460,32,,false,false
47,113288.8044130460,44576.0807449017,113288.8044130460,32,,false,false
48,113288.8044130460,45451.1721736617,113288.8044130460,32,,false,false
49,113727.0655176022,51117.6240808593,113727.0655176022,49,,false,true
50,113727.0655176022,49367.1981561263,113727.0655176022,49,best_snakes/generation_050.dna,true,false
51,113727.0655176022,48091.6291855722,113727.0655176022,49,,false,false
52,113727.0655176022,52030.9463153913,113727.0655176022,49,,false,false
53,113727.0655176022,50725.7558089897,113727.0655176022,49,,false,false
54,124754.1986996762,52457.9076814307,124754.1986996762,54,,false,true
55,124754.1986996762,49954.8104738236,124754.1986996762,54,best_snakes/generation_055.dna,true,false
56,124754.1986996762,53301.9025448102,124754.1986996762,54,,false,false
57,124754.1986996762,55165.2255590853,124754.1986996762,54,,false,false
58,125356.5918216563,49847.7655224005,125356.5918216563,58,,false,true
59,125356.5918216563,53556.0834869792,125356.5918216563,58,,false,false
60,149185.5637242509,51751.7030586486,149185.5637242509,60,best_snakes/generation_060.dna,true,true
61,157216.8509391158,52733.8179894302,157216.8509391158,61,,false,true
62,157216.8509391158,61373.7631211748,157216.8509391158,61,,false,false
63,157216.8509391158,58204.9694870177,157216.8509391158,61,,false,false
64,157216.8509391158,58488.0023539670,157216.8509391158,61,,false,false
65,157216.8509391158,61515.3438744741,157216.8509391158,61,best_snakes/generation_065.dna,true,false
66,157216.8509391158,60876.0663739749,157216.8509391158,61,,false,false
67,157216.8509391158,63114.4986989144,157216.8509391158,61,,false,false
68,157216.8509391158,62436.4809391762,157216.8509391158,61,,false,false
69,157216.8509391158,69592.6279481724,157216.8509391158,61,,false,false
70,157216.8509391158,73798.7479246224,157216.8509391158,61,best_snakes/generation_070.dna,true,false
71,161676.1524893402,64995.4155139683,161676.1524893402,71,,false,true
72,161676.1524893402,72000.4870984090,161676.1524893402,71,,false,false
73,161676.1524893402,71064.8670113636,161676.1524893402,71,,false,false
74,167220.4870675523,72320.5560661750,167220.4870675523,74,,false,true
75,167220.4870675523,74655.5028291489,167220.4870675523,74,best_snakes/generation_075.dna,true,false
76,170239.8933227595,79049.6690740242,170239.8933227595,76,,false,true
77,170239.8933227595,81694.6944749105,170239.8933227595,76,,false,false
78,170239.8933227595,69848.6215437063,170239.8933227595,76,,false,false
79,187840.9627599635,68956.2262028587,187840.9627599635,79,,false,true
80,187840.9627599635,76977.3474203795,187840.9627599635,79,best_snakes/generation_080.dna,true,false
81,187840.9627599635,68593.6978151129,187840.9627599635,79,,false,false
82,187840.9627599635,71416.1085572669,187840.9627599635,79,,false,false
83,187840.9627599635,75824.3250582826,187840.9627599635,79,,false,false
84,187840.9627599635,75516.0876140488,187840.9627599635,79,,false,false
85,187840.9627599635,79209.3987549807,187840.9627599635,79,best_snakes/generation_085.dna,true,false
86,187840.9627599635,78480.1252314416,187840.9627599635,79,,false,false
87,187840.9627599635,76447.3908175523,187840.9627599635,79,,false,false
88,187840.9627599635,72810.2803888043,187840.9627599635,79,,false,false
89,187840.9627599635,75928.7263368689,187840.9627599635,79,,false,false
90,187840.9627599635,73134.6223229998,187840.9627599635,79,best_snakes/generation_090.dna,true,false
91,187840.9627599635,73788.3440527929,187840.9627599635,79,,false,false
92,187840.9627599635,75949.5430333209,187840.9627599635,79,,false,false
93,187840.9627599635,71739.2733977296,187840.9627599635,79,,false,false
94,187840.9627599635,69990.0556742452,187840.9627599635,79,,false,false
95,187840.9627599635,74247.0241495102,187840.9627599635,79,best_snakes/generation_095.dna,true,false
96,187840.9627599635,79503.4024346504,187840.9627599635,79,,false,false
97,187840.9627599635,65298.2057519769,187840.9627599635,79,,false,false
98,187840.9627599635,68557.7242191763,187840.9627599635,79,,false,false
99,187840.9627599635,74434.7266086166,187840.9627599635,79,,false,false
100,187840.9627599635,77611.3142628175,187840.9627599635,79,best_snakes/generation_100.dna,true,false
101,187840.9627599635,76386.1402440810,187840.9627599635,79,,false,false
102,187840.9627599635,75955.4142926340,187840.9627599635,79,,false,false
103,187840.9627599635,74070.7187221110,187840.9627599635,79,,false,false
104,187840.9627599635,78783.4717783299,187840.9627599635,79,,false,false
105,187840.9627599635,74998.1749270203,187840.9627599635,79,best_snakes/generation_105.dna,true,false
106,187840.9627599635,78730.2872413121,187840.9627599635,79,,false,false
107,187840.9627599635,77222.1379723501,187840.9627599635,79,,false,false
108,187840.9627599635,85297.5664868220,187840.9627599635,79,,false,false
109,187840.9627599635,77634.9782571156,187840.9627599635,79,,false,false
110,187840.9627599635,81227.4497467443,187840.9627599635,79,best_snakes/generation_110.dna,true,false
111,187840.9627599635,84651.4701320318,187840.9627599635,79,,false,false
112,187840.9627599635,83985.8426794959,187840.9627599635,79,,false,false
113,187840.9627599635,82842.2431955419,187840.9627599635,79,,false,false
114,193397.0926349566,88584.0730200816,193397.0926349566,114,,false,true
115,193397.0926349566,86340.8839372018,193397.0926349566,114,best_snakes/generation_115.dna,true,false
116,193397.0926349566,77096.3704799685,193397.0926349566,114,,false,false
117,193397.0926349566,85014.2289027344,193397.0926349566,114,,false,false
118,193397.0926349566,82922.0762909772,193397.0926349566,114,,false,false
119,193397.0926349566,87140.0552354724,193397.0926349566,114,,false,false
120,193397.0926349566,81844.2351050639,193397.0926349566,114,best_snakes/generation_120.dna,true,false
121,193397.0926349566,82505.0839223279,193397.0926349566,114,,false,false
122,193397.0926349566,78839.7710869110,193397.0926349566,114,,false,false
123,202275.8306662170,91391.6398432038,202275.8306662170,123,,false,true
124,202275.8306662170,87938.4790106077,202275.8306662170,123,,false,false
125,202275.8306662170,79675.2290150899,202275.8306662170,123,best_snakes/generation_125.dna,true,false
126,202275.8306662170,82449.8584300535,202275.8306662170,123,,false,false
127,202275.8306662170,84637.7742008462,202275.8306662170,123,,false,false
128,202275.8306662170,83784.7010397032,202275.8306662170,123,,false,false
129,202275.8306662170,81854.1423285217,202275.8306662170,123,,false,false
130,202275.8306662170,74870.3605388154,202275.8306662170,123,best_snakes/generation_130.dna,true,false
131,202275.8306662170,80519.6268163361,202275.8306662170,123,,false,false
132,202275.8306662170,76443.4352649025,202275.8306662170,123,,false,false
133,202275.8306662170,79830.9097130286,202275.8306662170,123,,false,false
134,202275.8306662170,88014.6148284281,202275.8306662170,123,,false,false
135,202275.8306662170,87858.9243084409,202275.8306662170,123,best_snakes/generation_135.dna,true,false
136,202275.8306662170,90289.6101079703,202275.8306662170,123,,false,false
137,202275.8306662170,89349.4531241886,202275.8306662170,123,,false,false
138,202275.8306662170,88300.6311334687,202275.8306662170,123,,false,false
139,202275.8306662170,90847.9775363285,202275.8306662170,123,,false,false
140,202275.8306662170,84651.4587162861,202275.8306662170,123,best_snakes/generation_140.dna,true,false
141,202275.8306662170,88016.9160136190,202275.8306662170,123,,false,false
142,234858.9421378690,94169.3311592802,234858.9421378690,142,,false,true
143,234858.9421378690,92101.3909481038,234858.9421378690,142,,false,false
144,234858.9421378690,88559.7007265849,234858.9421378690,142,,false,false
145,234858.9421378690,86933.5232357126,234858.9421378690,142,best_snakes/generation_145.dna,true,false
146,234858.9421378690,102754.8832203167,234858.9421378690,142,,false,false
147,234858.9421378690,100887.2587406912,234858.9421378690,142,,false,false
148,234858.9421378690,94986.7561341225,234858.9421378690,142,,false,false
149,234858.9421378690,87626.3868653832,234858.9421378690,142,,false,false
150,234858.9421378690,90403.7333374027,234858.9421378690,142,best_snakes/generation_150.dna,true,false
151,234858.9421378690,80841.3847577573,234858.9421378690,142,,false,false
152,234858.9421378690,85972.8972554069,234858.9421378690,142,,false,false
153,234858.9421378690,82692.9786208107,234858.9421378690,142,,false,false
154,234858.9421378690,80064.7283536448,234858.9421378690,142,,false,false
155,234858.9421378690,86707.7233789878,234858.9421378690,142,best_snakes/generation_155.dna,true,false
156,234858.9421378690,83275.3191846526,234858.9421378690,142,,false,false
157,234858.9421378690,88123.3826598630,234858.9421378690,142,,false,false
158,234858.9421378690,94708.1143282046,234858.9421378690,142,,false,false
159,234858.9421378690,90888.0351629654,234858.9421378690,142,,false,false
160,234858.9421378690,92916.9142656998,234858.9421378690,142,best_snakes/generation_160.dna,true,false
161,234858.9421378690,94852.8468441851,234858.9421378690,142,,false,false
162,234858.9421378690,87444.9775863935,234858.9421378690,142,,false,false
163,234858.9421378690,94497.0549891200,234858.9421378690,142,,false,false
164,234858.9421378690,85563.2396027824,234858.9421378690,142,,false,false
165,234858.9421378690,79390.8735251140,234858.9421378690,142,best_snakes/generation_165.dna,true,false
166,234858.9421378690,88873.8284602088,234858.9421378690,142,,false,false
167,234858.9421378690,82587.2091993008,234858.9421378690,142,,false,false
168,234858.9421378690,86149.0839108550,234858.9421378690,142,,false,false
169,234858.9421378690,85561.0868961015,234858.9421378690,142,,false,false
170,234858.9421378690,92515.5969583550,234858.9421378690,142,best_snakes/generation_170.dna,true,false
171,234858.9421378690,93130.7420554580,234858.9421378690,142,,false,false
172,234858.9421378690,93789.5754416271,234858.9421378690,142,,false,false
173,234858.9421378690,93094.3749570201,234858.9421378690,142,,false,false
174,234858.9421378690,91761.8041870204,234858.9421378690,142,,false,false
175,234858.9421378690,86540.6786610739,234858.9421378690,142,best_snakes/generation_175.dna,true,false
176,234858.9421378690,97106.6443532239,234858.9421378690,142,,false,false
177,234858.9421378690,84060.4416570374,234858.9421378690,142,,false,false
178,234858.9421378690,88030.1435414166,234858.9421378690,142,,false,false
179,234858.9421378690,81736.5022961980,234858.9421378690,142,,false,false
180,234858.9421378690,83661.5036906201,234858.9421378690,142,best_snakes/generation_180.dna,true,false
181,234858.9421378690,84319.7795764600,234858.9421378690,142,,false,false
182,234858.9421378690,93016.0094009934,234858.9421378690,142,,false,false
