generation,best_fitness,mean_fitness,best_ever_fitness,best_ever_generation,dna_file,is_checkpoint,is_new_record
0,20916.0475185729,2441.2506746522,20916.0475185729,0,best_snakes/generation_000.dna,true,true
1,31146.4773700726,3465.1512945568,31146.4773700726,1,,false,true
2,38071.4709629135,4998.7222463981,38071.4709629135,2,,false,true
3,38071.4709629135,4842.6714884677,38071.4709629135,2,,false,false
4,47409.5218994714,6569.6751861123,47409.5218994714,4,,false,true
5,58176.4499591826,9485.7857352383,58176.4499591826,5,best_snakes/generation_005.dna,true,true
6,70248.9973959681,10288.0796670384,70248.9973959681,6,,false,true
7,70248.9973959681,11069.7366513952,70248.9973959681,6,,false,false
8,70248.9973959681,13074.2905485492,70248.9973959681,6,,false,false
9,70248.9973959681,15659.7860961733,70248.9973959681,6,,false,false
10,70248.9973959681,19927.2001117679,70248.9973959681,6,best_snakes/generation_010.dna,true,false
11,70248.9973959681,19942.2247234394,70248.9973959681,6,,false,false
12,70248.9973959681,23718.7943454887,70248.9973959681,6,,false,false
13,75404.4612000472,26787.4646435946,75404.4612000472,13,,false,true
14,75404.4612000472,23798.9323695523,75404.4612000472,13,,false,false
15,83953.6368677778,27471.1247457933,83953.6368677778,15,best_snakes/generation_015.dna,true,true
16,98401.0989288255,31866.8549807739,98401.0989288255,16,,false,true
17,98401.0989288255,32290.5797836489,98401.0989288255,16,,false,false
18,108302.5798795168,36102.4021921832,108302.5798795168,18,,false,true
19,108302.5798795168,31972.0459584575,108302.5798795168,18,,false,false
20,108302.5798795168,38505.6089874197,108302.5798795168,18,best_snakes/generation_020.dna,true,false
21,108302.5798795168,35056.5732775314,108302.5798795168,18,,false,false
22,108302.5798795168,38886.9478047922,108302.5798795168,18,,false,false
23,108350.5121832561,41913.5808013597,108350.5121832561,23,,false,true
24,108350.5121832561,45193.7839445330,108350.5121832561,23,,false,false
25,108350.5121832561,45378.5000072492,108350.5121832561,23,best_snakes/generation_025.dna,true,false
26,108350.5121832561,45213.0928331795,108350.5121832561,23,,false,false
27,108350.5121832561,46219.5055383632,108350.5121832561,23,,false,false
28,108350.5121832561,50930.0322564003,108350.5121832561,23,,false,false
29,108350.5121832561,49992.8125676078,108350.5121832561,23,,false,false
30,111353.1744899511,49404.5366602446,111353.1744899511,30,best_snakes/generation_030.dna,true,true
31,111353.1744899511,48744.7025501358,111353.1744899511,30,,false,false
32,111353.1744899511,44390.8839115730,111353.1744899511,30,,false,false
33,111353.1744899511,48202.7731312350,111353.1744899511,30,,false,false
34,111353.1744899511,52653.0192729799,111353.1744899511,30,,false,false
35,111353.1744899511,49353.8189851620,111353.1744899511,30,best_snakes/generation_035.dna,true,false
36,111353.1744899511,52674.9673363417,111353.1744899511,30,,false,false
37,111353.1744899511,50387.8607032327,111353.1744899511,30,,false,false
38,150386.5594278699,55482.7332347259,150386.5594278699,38,,false,true
39,150386.5594278699,54398.5171367209,150386.5594278699,38,,false,false
40,150386.5594278699,52509.7094156764,150386.5594278699,38,best_snakes/generation_040.dna,true,false
41,150386.5594278699,48252.0722724261,150386.5594278699,38,,false,false
42,150386.5594278699,47770.0664618331,150386.5594278699,38,,false,false
43,150386.5594278699,49319.2651447954,150386.5594278699,38,,false,false
44,150386.5594278699,53662.4886495743,150386.5594278699,38,,false,false
45,150386.5594278699,48461.4607236513,150386.5594278699,38,best_snakes/generation_045.dna,true,false
46,150386.5594278699,53279.3203624294,150386.5594278699,38,,false,false
47,150386.5594278699,57230.2612179026,150386.5594278699,38,,false,false
48,160745.9075235006,57328.9103807442,160745.9075235006,48,,false,true
49,160745.9075235006,58008.9289731156,160745.9075235006,48,,false,false
50,160745.9075235006,57071.3886769473,160745.9075235006,48,best_snakes/generation_050.dna,true,false
51,160745.9075235006,60008.0150063697,160745.9075235006,48,,false,false
52,160745.9075235006,57159.3281258774,160745.9075235006,48,,false,false
53,160745.9075235006,55565.0485130377,160745.9075235006,48,,false,false
54,160745.9075235006,54833.3401691601,160745.9075235006,48,,false,false
55,160745.9075235006,52637.2459115440,160745.9075235006,48,best_snakes/generation_055.dna,true,false
56,160745.9075235006,55932.3318233206,160745.9075235006,48,,false,false
57,160745.9075235006,54085.7353815673,160745.9075235006,48,,false,false
58,160745.9075235006,52580.1828850077,160745.9075235006,48,,false,false
59,160745.9075235006,58213.3695042178,160745.9075235006,48,,false,false
60,160745.9075235006,50364.3188718241,160745.9075235006,48,best_snakes/generation_060.dna,true,false
61,160745.9075235006,55443.0218163446,160745.9075235006,48,,false,false
62,160745.9075235006,51351.4199428993,160745.9075235006,48,,false,false
63,160745.9075235006,56562.1311948063,160745.9075235006,48,,false,false
64,160745.9075235006,51762.9350020003,160745.9075235006,48,,false,false
65,160745.9075235006,55739.6963240602,160745.9075235006,48,best_snakes/generation_065.dna,true,false
66,160745.9075235006,55392.7041215917,160745.9075235006,48,,false,false
67,160745.9075235006,52235.5406959348,160745.9075235006,48,,false,false
68,160745.9075235006,65862.9578232609,160745.9075235006,48,,false,false
69,160745.9075235006,59400.6332850875,160745.9075235006,48,,false,false
70,160745.9075235006,56442.0437943260,160745.9075235006,48,best_snakes/generation_070.dna,true,false
71,160745.9075235006,57158.3218496057,160745.9075235006,48,,false,false
72,160745.9075235006,50537.9343606405,160745.9075235006,48,,false,false
73,160745.9075235006,58446.7946391719,160745.9075235006,48,,false,false
74,160745.9075235006,53835.0012261681,160745.9075235006,48,,false,false
75,160745.9075235006,54711.5596215819,160745.9075235006,48,best_snakes/generation_075.dna,true,false
76,160745.9075235006,54858.9951462049,160745.9075235006,48,,false,false
77,160745.9075235006,59164.1584038182,160745.9075235006,48,,false,false
78,160745.9075235006,60143.4701901288,160745.9075235006,48,,false,false
79,160745.9075235006,61753.9217381068,160745.9075235006,48,,false,false
80,160745.9075235006,53242.5912698050,160745.9075235006,48,best_snakes/generation_080.dna,true,false
81,160745.9075235006,53969.2762745103,160745.9075235006,48,,false,false
82,160745.9075235006,52113.9872586800,160745.9075235006,48,,false,false
83,160745.9075235006,49562.9591547781,160745.9075235006,48,,false,false
