generation,best_fitness,mean_fitness,best_ever_fitness,best_ever_generation,dna_file,is_checkpoint,is_new_record
55,108329.2873672162,33466.0439662956,108329.2873672162,45,best_snakes/generation_055.dna,true,false
56,108329.2873672162,36901.2086270869,108329.2873672162,45,,false,false
57,108329.2873672162,33029.9891859609,108329.2873672162,45,,false,false
58,108329.2873672162,35981.4354123320,108329.2873672162,45,,false,false
59,108329.2873672162,33936.3345910841,108329.2873672162,45,,false,false
60,119503.7992808985,35074.7538235842,119503.7992808985,60,best_snakes/generation_060.dna,true,true
61,130310.3457491405,33258.8297601182,130310.3457491405,61,,false,true
62,130310.3457491405,30395.9248523133,130310.3457491405,61,,false,false
63,130310.3457491405,33541.1757731888,130310.3457491405,61,,false,false
64,130310.3457491405,35006.2770214221,130310.3457491405,61,,false,false
65,130310.3457491405,37714.5480119564,130310.3457491405,61,best_snakes/generation_065.dna,true,false
66,130310.3457491405,37652.9823348254,130310.3457491405,61,,false,false
67,130310.3457491405,37564.8542984514,130310.3457491405,61,,false,false
68,130310.3457491405,40565.1233314093,130310.3457491405,61,,false,false
69,130310.3457491405,38523.2235811853,130310.3457491405,61,,false,false
70,130310.3457491405,41155.3763537899,130310.3457491405,61,best_snakes/generation_070.dna,true,false
71,146861.5465362977,40182.6585956275,146861.5465362977,71,,false,true
72,146861.5465362977,41305.7821449770,146861.5465362977,71,,false,false
73,146861.5465362977,36550.6049560839,146861.5465362977,71,,false,false
74,146861.5465362977,39999.1306485704,146861.5465362977,71,,false,false
75,146861.5465362977,40382.1308499808,146861.5465362977,71,best_snakes/generation_075.dna,true,false
76,146861.5465362977,40041.3201196592,146861.5465362977,71,,false,false
77,146861.5465362977,40912.7880880518,146861.5465362977,71,,false,false
78,146861.5465362977,39414.6121150056,146861.5465362977,71,,false,false
79,146861.5465362977,39442.8006887912,146861.5465362977,71,,false,false
80,146861.5465362977,39836.9129788326,146861.5465362977,71,best_snakes/generation_080.dna,true,false
81,146861.5465362977,41397.7025114665,146861.5465362977,71,,false,false
82,146861.5465362977,42344.9726222487,146861.5465362977,71,,false,false
83,146861.5465362977,38047.3269656092,146861.5465362977,71,,false,false
84,146861.5465362977,39149.6456667618,146861.5465362977,71,,false,false
85,146861.5465362977,47136.7723782570,146861.5465362977,71,best_snakes/generation_085.dna,true,false
86,146861.5465362977,44065.2525886232,146861.5465362977,71,,false,false
87,149196.4911106579,37634.7671510071,149196.4911106579,87,,false,true
88,149196.4911106579,45370.5911932861,149196.4911106579,87,,false,false
89,157219.8320491771,50263.4550273804,157219.8320491771,89,,false,true
90,157219.8320491771,45134.8520947985,157219.8320491771,89,best_snakes/generation_090.dna,true,false
91,157219.8320491771,43603.0508623632,157219.8320491771,89,,false,false
92,157219.8320491771,43387.7868544172,157219.8320491771,89,,false,false
93,157219.8320491771,45551.5395449338,157219.8320491771,89,,false,false
94,157219.8320491771,46423.9083476412,157219.8320491771,89,,false,false
95,157219.8320491771,52545.3520653327,157219.8320491771,89,best_snakes/generation_095.dna,true,false
96,157219.8320491771,47112.0164971743,157219.8320491771,89,,false,false
97,157219.8320491771,42039.4469224356,157219.8320491771,89,,false,false
98,157219.8320491771,53393.0610702934,157219.8320491771,89,,false,false
99,157219.8320491771,44144.7910496988,157219.8320491771,89,,false,false
100,157219.8320491771,48333.5118035757,157219.8320491771,89,best_snakes/generation_100.dna,true,false
101,157219.8320491771,51278.9803460346,157219.8320491771,89,,false,false
102,157219.8320491771,48514.0416290829,157219.8320491771,89,,false,false
103,157219.8320491771,40475.5693501390,157219.8320491771,89,,false,false
104,157219.8320491771,48788.6637881173,157219.8320491771,89,,false,false
105,157219.8320491771,45478.6568011215,157219.8320491771,89,best_snakes/generation_105.dna,true,false
106,157219.8320491771,45305.9369575296,157219.8320491771,89,,false,false
107,157219.8320491771,48575.1600196853,157219.8320491771,89,,false,false
108,157219.8320491771,48115.3903970913,157219.8320491771,89,,false,false
109,157219.8320491771,43814.8589598306,157219.8320491771,89,,false,false
110,157219.8320491771,42251.0284160921,157219.8320491771,89,best_snakes/generation_110.dna,true,false
111,157219.8320491771,42760.1250662897,157219.8320491771,89,,false,false
112,157219.8320491771,41706.2271904128,157219.8320491771,89,,false,false
113,157219.8320491771,46772.8469913639,157219.8320491771,89,,false,false
114,157219.8320491771,43367.9332464253,157219.8320491771,89,,false,false
115,157219.8320491771,40787.9278810191,157219.8320491771,89,best_snakes/generation_115.dna,true,false
116,157219.8320491771,41130.0181128532,157219.8320491771,89,,false,false
117,157219.8320491771,43822.0159438845,157219.8320491771,89,,false,false
118,157219.8320491771,46089.4774696048,157219.8320491771,89,,false,false
119,157219.8320491771,44598.1103989238,157219.8320491771,89,,false,false
120,157219.8320491771,43409.0935920169,157219.8320491771,89,best_snakes/generation_120.dna,true,false
121,157219.8320491771,44599.6476901076,157219.8320491771,89,,false,false
122,157219.8320491771,46078.5487447377,157219.8320491771,89,,false,false
123,157219.8320491771,48084.3580538215,157219.8320491771,89,,false,false
124,157219.8320491771,39494.1599935909,157219.8320491771,89,,false,false
125,157219.8320491771,47145.7710281194,157219.8320491771,89,best_snakes/generation_125.dna,true,false
126,157551.0973468104,43198.2004008782,157551.0973468104,126,,false,true
127,157551.0973468104,49191.5481367490,157551.0973468104,126,,false,false
128,161635.1423952543,50764.9728966562,161635.1423952543,128,,false,true
129,161635.1423952543,41923.7904218899,161635.1423952543,128,,false,false
130,161635.1423952543,43609.4232490792,161635.1423952543,128,best_snakes/generation_130.dna,true,false
131,161635.1423952543,46530.7807384294,161635.1423952543,128,,false,false
132,161635.1423952543,48329.3165570846,161635.1423952543,128,,false,false
133,161635.1423952543,45112.9110253913,161635.1423952543,128,,false,false
134,161635.1423952543,43111.8534759994,161635.1423952543,128,,false,false
135,161635.1423952543,44946.3143213531,161635.1423952543,128,best_snakes/generation_135.dna,true,false
136,161635.1423952543,44387.1864240282,161635.1423952543,128,,false,false
137,161635.1423952543,40129.8100019366,161635.1423952543,128,,false,false
138,161635.1423952543,45528.6438391107,161635.1423952543,128,,false,false
139,161635.1423952543,48171.4194213439,161635.1423952543,128,,false,false
140,161635.1423952543,47126.8981157396,161635.1423952543,128,best_snakes/generation_140.dna,true,false
141,161635.1423952543,47842.5980756644,161635.1423952543,128,,false,false
142,161635.1423952543,46527.0842615672,161635.1423952543,128,,false,false
143,161635.1423952543,52998.0889775806,161635.1423952543,128,,false,false
144,161635.1423952543,50395.4051361398,161635.1423952543,128,,false,false
145,161635.1423952543,49185.6975893214,161635.1423952543,128,best_snakes/generation_145.dna,true,false
146,161635.1423952543,48657.4247024946,161635.1423952543,128,,false,false
147,161635.1423952543,45280.2911669361,161635.1423952543,128,,false,false
148,161635.1423952543,44463.4671676705,161635.1423952543,128,,false,false
149,161635.1423952543,43435.4263029015,161635.1423952543,128,,false,false
150,161635.1423952543,46171.3730430277,161635.1423952543,128,best_snakes/generation_150.dna,true,false
151,167120.0771051484,52834.1885521925,167120.0771051484,151,,false,true
152,167120.0771051484,44033.3860684469,167120.0771051484,151,,false,false
153,167120.0771051484,42140.0778398829,167120.0771051484,151,,false,false
154,167120.0771051484,42967.0790271913,167120.0771051484,151,,false,false
155,167120.0771051484,38998.4562851440,167120.0771051484,151,best_snakes/generation_155.dna,true,false
156,167120.0771051484,47966.0760799351,167120.0771051484,151,,false,false
157,167120.0771051484,47289.3383166168,167120.0771051484,151,,false,false
158,167120.0771051484,46959.0401316328,167120.0771051484,151,,false,false
159,167120.0771051484,44937.2722535063,167120.0771051484,151,,false,false
160,167120.0771051484,46442.4402705317,167120.0771051484,151,best_snakes/generation_160.dna,true,false
161,167120.0771051484,43056.7228226834,167120.0771051484,151,,false,false
162,167120.0771051484,48298.2277949177,167120.0771051484,151,,false,false
163,167120.0771051484,54201.1845261092,167120.0771051484,151,,false,false
164,167120.0771051484,49105.6383803884,167120.0771051484,151,,false,false
165,167120.0771051484,49226.3088731804,167120.0771051484,151,best_snakes/generation_165.dna,true,false
166,167120.0771051484,47428.4502264481,167120.0771051484,151,,false,false
167,167120.0771051484,49896.6706439381,167120.0771051484,151,,false,false
168,167120.0771051484,50182.1699883433,167120.0771051484,151,,false,false
169,167120.0771051484,52932.0513753781,167120.0771051484,151,,false,false
170,167120.0771051484,40854.1880686108,167120.0771051484,151,best_snakes/generation_170.dna,true,false
171,167120.0771051484,43528.5527182088,167120.0771051484,151,,false,false
172,167120.0771051484,42440.7230129934,167120.0771051484,151,,false,false
173,167120.0771051484,48891.1760073376,167120.0771051484,151,,false,false
174,167120.0771051484,51243.6009539848,167120.0771051484,151,,false,false
175,167120.0771051484,50215.7188477957,167120.0771051484,151,best_snakes/generation_175.dna,true,false
176,167120.0771051484,50024.7552569307,167120.0771051484,151,,false,false
177,167120.0771051484,50026.1944081357,167120.0771051484,151,,false,false
178,167120.0771051484,38176.7099878086,167120.0771051484,151,,false,false
179,167120.0771051484,44061.6429418429,167120.0771051484,151,,false,false
180,167120.0771051484,40311.1754281799,167120.0771051484,151,best_snakes/generation_180.dna,true,false
181,167120.0771051484,45884.6572233450,167120.0771051484,151,,false,false
182,167120.0771051484,48830.7552036984,167120.0771051484,151,,false,false
183,167120.0771051484,55000.0487434022,167120.0771051484,151,,false,false
184,167120.0771051484,42587.3933947927,167120.0771051484,151,,false,false
185,167120.0771051484,43526.8455720730,167120.0771051484,151,best_snakes/generation_185.dna,true,false
186,167120.0771051484,47065.1432801280,167120.0771051484,151,,false,false
187,167120.0771051484,48206.8329205357,167120.0771051484,151,,false,false
188,167120.0771051484,51409.2367529965,167120.0771051484,151,,false,false
189,167120.0771051484,50996.5174596849,167120.0771051484,151,,false,false
190,167120.0771051484,48013.7029576948,167120.0771051484,151,best_snakes/generation_190.dna,true,false
191,167120.0771051484,46088.9933187248,167120.0771051484,151,,false,false
