generation,best_fitness,mean_fitness,best_ever_fitness,best_ever_generation,dna_file,is_checkpoint,is_new_record
65,191086.6900031011,97286.1125508787,191086.6900031011,54,best_snakes/generation_065.dna,true,false
66,194721.6910734088,97054.0931959906,194721.6910734088,66,,false,true
67,194721.6910734088,107364.4558326689,194721.6910734088,66,,false,false
68,194742.4770220930,97702.6717660405,194742.4770220930,68,,false,true
69,194742.4770220930,103340.8065242064,194742.4770220930,68,,false,false
70,194742.4770220930,105680.1361320654,194742.4770220930,68,best_snakes/generation_070.dna,true,false
71,194742.4770220930,94498.4796344315,194742.4770220930,68,,false,false
72,194742.4770220930,94422.1261153681,194742.4770220930,68,,false,false
73,194742.4770220930,88552.9672241909,194742.4770220930,68,,false,false
74,201734.7481793609,99187.8952724776,201734.7481793609,74,,false,true
75,201734.7481793609,93365.2917782837,201734.7481793609,74,best_snakes/generation_075.dna,true,false
76,201734.7481793609,96569.1518011515,201734.7481793609,74,,false,false
77,201734.7481793609,96098.1987268647,201734.7481793609,74,,false,false
78,201734.7481793609,103384.0666481061,201734.7481793609,74,,false,false
79,201734.7481793609,96958.1918698100,201734.7481793609,74,,false,false
80,201734.7481793609,95520.6233025217,201734.7481793609,74,best_snakes/generation_080.dna,true,false
81,219788.7781547479,99947.2695187014,219788.7781547479,81,,false,true
82,219788.7781547479,95988.1300330756,219788.7781547479,81,,false,false
83,219788.7781547479,89729.6220663239,219788.7781547479,81,,false,false
84,219788.7781547479,92144.5920376963,219788.7781547479,81,,false,false
85,219788.7781547479,93359.6599660956,219788.7781547479,81,best_snakes/generation_085.dna,true,false
86,219788.7781547479,100064.1564367460,219788.7781547479,81,,false,false
87,219788.7781547479,99055.0643377988,219788.7781547479,81,,false,false
88,219788.7781547479,96094.8327238144,219788.7781547479,81,,false,false
89,219788.7781547479,104403.5294827971,219788.7781547479,81,,false,false
90,219788.7781547479,101175.8349537732,219788.7781547479,81,best_snakes/generation_090.dna,true,false
91,219788.7781547479,99357.6505422022,219788.7781547479,81,,false,false
92,219788.7781547479,97479.9446695859,219788.7781547479,81,,false,false
93,219788.7781547479,96972.0472857439,219788.7781547479,81,,false,false
94,219788.7781547479,99713.0220205857,219788.7781547479,81,,false,false
95,219788.7781547479,92776.0562048610,219788.7781547479,81,best_snakes/generation_095.dna,true,false
96,219788.7781547479,96233.2661421359,219788.7781547479,81,,false,false
97,219788.7781547479,85648.6915092542,219788.7781547479,81,,false,false
98,219788.7781547479,85998.6405055699,219788.7781547479,81,,false,false
99,219788.7781547479,90047.1689797506,219788.7781547479,81,,false,false
100,219788.7781547479,93790.0567774430,219788.7781547479,81,best_snakes/generation_100.dna,true,false
101,219788.7781547479,89353.7956682256,219788.7781547479,81,,false,false
102,219788.7781547479,87379.1869105551,219788.7781547479,81,,false,false
103,219788.7781547479,93888.4866570762,219788.7781547479,81,,false,false
104,219788.7781547479,96946.1620738264,219788.7781547479,81,,false,false
105,219788.7781547479,91654.1233500650,219788.7781547479,81,best_snakes/generation_105.dna,true,false
106,219788.7781547479,89806.8219000281,219788.7781547479,81,,false,false
107,219788.7781547479,100406.4553238596,219788.7781547479,81,,false,false
108,219788.7781547479,87131.8220558486,219788.7781547479,81,,false,false
109,219788.7781547479,90545.0609182797,219788.7781547479,81,,false,false
110,219788.7781547479,86717.6182062932,219788.7781547479,81,best_snakes/generation_110.dna,true,false
111,219788.7781547479,99370.4591699113,219788.7781547479,81,,false,false
112,219788.7781547479,89210.0853431195,219788.7781547479,81,,false,false
113,219788.7781547479,93672.6470359624,219788.7781547479,81,,false,false
114,219788.7781547479,97026.1640382160,219788.7781547479,81,,false,false
115,219788.7781547479,87194.4718598105,219788.7781547479,81,best_snakes/generation_115.dna,true,false
116,219788.7781547479,95843.9256670082,219788.7781547479,81,,false,false
117,219867.1373975349,84669.5908071481,219867.1373975349,117,,false,true
118,219867.1373975349,87480.5133354188,219867.1373975349,117,,false,false
119,219867.1373975349,97381.3656463417,219867.1373975349,117,,false,false
120,219867.1373975349,98943.7776823124,219867.1373975349,117,best_snakes/generation_120.dna,true,false
121,219867.1373975349,81657.7861730173,219867.1373975349,117,,false,false
