generation,best_fitness,mean_fitness,best_ever_fitness,best_ever_generation,dna_file,is_checkpoint,is_new_record
29,119555.9309572724,30508.6588925502,119555.9309572724,29,,false,true
30,119555.9309572724,30622.8904728704,119555.9309572724,29,best_snakes/generation_030.dna,true,false
31,119555.9309572724,29072.1158790959,119555.9309572724,29,,false,false
32,119555.9309572724,36751.7402476500,119555.9309572724,29,,false,false
33,119555.9309572724,35429.7478876770,119555.9309572724,29,,false,false
34,119555.9309572724,38162.6980672454,119555.9309572724,29,,false,false
35,119555.9309572724,41363.4044953884,119555.9309572724,29,best_snakes/generation_035.dna,true,false
36,119555.9309572724,42147.0708154052,119555.9309572724,29,,false,false
37,119555.9309572724,43488.6453380621,119555.9309572724,29,,false,false
38,119555.9309572724,41578.0675793908,119555.9309572724,29,,false,false
39,119555.9309572724,41043.4187489410,119555.9309572724,29,,false,false
40,119555.9309572724,44608.8806186046,119555.9309572724,29,best_snakes/generation_040.dna,true,false
41,119555.9309572724,42487.1188479350,119555.9309572724,29,,false,false
42,119555.9309572724,41342.3878033294,119555.9309572724,29,,false,false
43,119555.9309572724,45347.2769298147,119555.9309572724,29,,false,false
44,119555.9309572724,45309.1630973183,119555.9309572724,29,,false,false
45,119555.9309572724,44250.9859630348,119555.9309572724,29,best_snakes/generation_045.dna,true,false
46,119555.9309572724,40860.0856326977,119555.9309572724,29,,false,false
47,119555.9309572724,48092.1350071286,119555.9309572724,29,,false,false
48,119555.9309572724,43367.7362504796,119555.9309572724,29,,false,false
49,119555.9309572724,43709.6232906653,119555.9309572724,29,,false,false
50,119555.9309572724,43071.1285256629,119555.9309572724,29,best_snakes/generation_050.dna,true,false
51,119555.9309572724,40249.0573442953,119555.9309572724,29,,false,false
52,119555.9309572724,44912.5736479194,119555.9309572724,29,,false,false
53,119555.9309572724,43850.2711272284,119555.9309572724,29,,false,false
54,119555.9309572724,45113.7692105889,119555.9309572724,29,,false,false
55,119555.9309572724,39030.0036255807,119555.9309572724,29,best_snakes/generation_055.dna,true,false
56,119555.9309572724,43120.4323606249,119555.9309572724,29,,false,false
57,119555.9309572724,36630.2370009232,119555.9309572724,29,,false,false
58,119555.9309572724,37399.1925904041,119555.9309572724,29,,false,false
59,119555.9309572724,39708.8689494226,119555.9309572724,29,,false,false
60,119555.9309572724,41923.1915193641,119555.9309572724,29,best_snakes/generation_060.dna,true,false
61,119555.9309572724,39685.4117193034,119555.9309572724,29,,false,false
62,119555.9309572724,42158.6295500846,119555.9309572724,29,,false,false
63,119555.9309572724,42417.4169176862,119555.9309572724,29,,false,false
64,119555.9309572724,44452.0687260388,119555.9309572724,29,,false,false
65,119555.9309572724,46677.7965269094,119555.9309572724,29,best_snakes/generation_065.dna,true,false
66,119555.9309572724,41239.4474091814,119555.9309572724,29,,false,false
67,119555.9309572724,38967.3617948075,119555.9309572724,29,,false,false
68,119555.9309572724,46515.5535141379,119555.9309572724,29,,false,false
69,124010.7419132351,46517.1049776470,124010.7419132351,69,,false,true
70,128665.7514171658,46234.3093344153,128665.7514171658,70,best_snakes/generation_070.dna,true,true
71,128665.7514171658,51127.8663454902,128665.7514171658,70,,false,false
72,128665.7514171658,45052.9327268797,128665.7514171658,70,,false,false
73,128665.7514171658,45504.9255386936,128665.7514171658,70,,false,false
74,128665.7514171658,50654.4867719466,128665.7514171658,70,,false,false
75,128665.7514171658,51214.6418541268,128665.7514171658,70,best_snakes/generation_075.dna,true,false
76,128665.7514171658,55659.1783746417,128665.7514171658,70,,false,false
77,128665.7514171658,54153.5309194740,128665.7514171658,70,,false,false
78,128665.7514171658,56251.9191631929,128665.7514171658,70,,false,false
79,128665.7514171658,49624.6219308607,128665.7514171658,70,,false,false
80,128665.7514171658,47802.4838122672,128665.7514171658,70,best_snakes/generation_080.dna,true,false
81,128665.7514171658,52306.0298871611,128665.7514171658,70,,false,false
82,128665.7514171658,54080.4291012859,128665.7514171658,70,,false,false
83,128665.7514171658,48675.5363745325,128665.7514171658,70,,false,false
84,136052.5234701531,56136.7919899557,136052.5234701531,84,,false,true
85,136052.5234701531,53785.8739616726,136052.5234701531,84,best_snakes/generation_085.dna,true,false
86,136052.5234701531,50459.4257941708,136052.5234701531,84,,false,false
87,161015.4895476544,59192.1714979819,161015.4895476544,87,,false,true
88,161015.4895476544,53514.7766647890,161015.4895476544,87,,false,false
89,161015.4895476544,58765.1199626705,161015.4895476544,87,,false,false
90,161015.4895476544,62241.5131305054,161015.4895476544,87,best_snakes/generation_090.dna,true,false
91,161015.4895476544,57237.1223180608,161015.4895476544,87,,false,false
92,161015.4895476544,57660.4098750119,161015.4895476544,87,,false,false
93,161015.4895476544,59305.5472216040,161015.4895476544,87,,false,false
94,161015.4895476544,59846.8546563221,161015.4895476544,87,,false,false
95,161015.4895476544,64756.6397566027,161015.4895476544,87,best_snakes/generation_095.dna,true,false
96,167023.2754023371,61611.1195027031,167023.2754023371,96,,false,true
97,167023.2754023371,61434.0471608716,167023.2754023371,96,,false,false
98,167023.2754023371,64585.1333861475,167023.2754023371,96,,false,false
99,167023.2754023371,54783.2059747428,167023.2754023371,96,,false,false
100,167023.2754023371,64128.3853273402,167023.2754023371,96,best_snakes/generation_100.dna,true,false
101,167023.2754023371,66204.8764257399,167023.2754023371,96,,false,false
102,167023.2754023371,65768.7371342609,167023.2754023371,96,,false,false
103,167023.2754023371,71395.0600005880,167023.2754023371,96,,false,false
104,167023.2754023371,66799.3334844235,167023.2754023371,96,,false,false
105,167023.2754023371,70831.7429655512,167023.2754023371,96,best_snakes/generation_105.dna,true,false
106,167023.2754023371,79272.0115549013,167023.2754023371,96,,false,false
107,174687.3005766246,81948.5809810897,174687.3005766246,107,,false,true
108,174687.3005766246,71099.6901119980,174687.3005766246,107,,false,false
109,181973.8649327134,73894.9175642032,181973.8649327134,109,,false,true
110,181973.8649327134,75737.6910139695,181973.8649327134,109,best_snakes/generation_110.dna,true,false
111,181973.8649327134,81725.4392939570,181973.8649327134,109,,false,false
112,181973.8649327134,79264.3744106520,181973.8649327134,109,,false,false
113,181973.8649327134,83522.1676668825,181973.8649327134,109,,false,false
114,195930.5961015305,86905.3476973869,195930.5961015305,114,,false,true
115,195930.5961015305,83245.6507447867,195930.5961015305,114,best_snakes/generation_115.dna,true,false
116,195930.5961015305,81518.8470715475,195930.5961015305,114,,false,false
117,224793.5048119041,88284.4436184890,224793.5048119041,117,,false,true
118,224793.5048119041,82624.3919775610,224793.5048119041,117,,false,false
119,224793.5048119041,89724.2338697863,224793.5048119041,117,,false,false
120,224793.5048119041,83398.4608220676,224793.5048119041,117,best_snakes/generation_120.dna,true,false
121,224793.5048119041,79334.9578943003,224793.5048119041,117,,false,false
122,224793.5048119041,88355.4522306691,224793.5048119041,117,,false,false
123,224793.5048119041,97670.1107924687,224793.5048119041,117,,false,false
124,224793.5048119041,91534.6126286185,224793.5048119041,117,,false,false
125,224793.5048119041,92684.1038750555,224793.5048119041,117,best_snakes/generation_125.dna,true,false
126,224793.5048119041,100088.3855607154,224793.5048119041,117,,false,false
127,224793.5048119041,94333.6431163034,224793.5048119041,117,,false,false
128,224793.5048119041,96794.9883820901,224793.5048119041,117,,false,false
129,224793.5048119041,86585.4464206675,224793.5048119041,117,,false,false
130,224793.5048119041,82907.2384048882,224793.5048119041,117,best_snakes/generation_130.dna,true,false
131,224793.5048119041,83941.9142112752,224793.5048119041,117,,false,false
132,224793.5048119041,84694.3993711318,224793.5048119041,117,,false,false
133,224793.5048119041,88834.1566962633,224793.5048119041,117,,false,false
134,224793.5048119041,78922.6750969746,224793.5048119041,117,,false,false
135,224793.5048119041,89194.5140089680,224793.5048119041,117,best_snakes/generation_135.dna,true,false
136,224793.5048119041,84337.5712658944,224793.5048119041,117,,false,false
137,224793.5048119041,95057.4955404008,224793.5048119041,117,,false,false
138,224793.5048119041,75220.1163872016,224793.5048119041,117,,false,false
139,224793.5048119041,85221.2241016548,224793.5048119041,117,,false,false
140,224793.5048119041,78431.3351804508,224793.5048119041,117,best_snakes/generation_140.dna,true,false
141,224793.5048119041,89777.7951448367,224793.5048119041,117,,false,false
142,224793.5048119041,93718.1759426227,224793.5048119041,117,,false,false
143,224793.5048119041,89517.4481656222,224793.5048119041,117,,false,false
144,224793.5048119041,90303.3300942008,224793.5048119041,117,,false,false
145,224793.5048119041,83404.5341375191,224793.5048119041,117,best_snakes/generation_145.dna,true,false
146,224793.5048119041,94147.0071227783,224793.5048119041,117,,false,false
147,224793.5048119041,90961.7003593897,224793.5048119041,117,,false,false
148,224793.5048119041,93079.0914953080,224793.5048119041,117,,false,false
149,224793.5048119041,82661.3836444928,224793.5048119041,117,,false,false
150,224793.5048119041,77911.0751199289,224793.5048119041,117,best_snakes/generation_150.dna,true,false
151,224793.5048119041,85437.3239175237,224793.5048119041,117,,false,false
152,224793.5048119041,82413.0951561240,224793.5048119041,117,,false,false
153,224793.5048119041,97135.8853900714,224793.5048119041,117,,false,false
154,224793.5048119041,93211.6283959017,224793.5048119041,117,,false,false
155,224793.5048119041,92000.1294867948,224793.5048119041,117,best_snakes/generation_155.dna,true,false
156,224793.5048119041,94179.6410768719,224793.5048119041,117,,false,false
157,224793.5048119041,97856.2565228729,224793.5048119041,117,,false,false
