generation,best_fitness,mean_fitness,best_ever_fitness,best_ever_generation,dna_file,is_checkpoint,is_new_record
0,7393.6317989464,1531.6032436002,7393.6317989464,0,best_snakes/generation_000.dna,true,true
1,30516.2962205406,3496.3152232989,30516.2962205406,1,,false,true
2,33316.4339072138,5418.9190027522,33316.4339072138,2,,false,true
3,33316.4339072138,6994.2228938990,33316.4339072138,2,,false,false
4,34320.8745239116,8524.2782116761,34320.8745239116,4,,false,true
5,44360.5130818125,9979.4852248304,44360.5130818125,5,best_snakes/generation_005.dna,true,true
6,44360.5130818125,9468.4307604846,44360.5130818125,5,,false,false
7,45495.4711465189,11380.9993712129,45495.4711465189,7,,false,true
8,48775.2076528204,10714.5319351025,48775.2076528204,8,,false,true
9,66591.0023229301,12572.2286677176,66591.0023229301,9,,false,true
10,66591.0023229301,14352.8884670912,66591.0023229301,9,best_snakes/generation_010.dna,true,false
11,66591.0023229301,19215.0960268643,66591.0023229301,9,,false,false
12,66591.0023229301,19228.7191330317,66591.0023229301,9,,false,false
13,66591.0023229301,22493.9631717883,66591.0023229301,9,,false,false
14,66591.0023229301,25666.6752281846,66591.0023229301,9,,false,false
15,66591.0023229301,26188.9308743010,66591.0023229301,9,best_snakes/generation_015.dna,true,false
16,70549.2748210807,27711.7220374115,70549.2748210807,16,,false,true
17,70549.2748210807,24252.5450279598,70549.2748210807,16,,false,false
18,79531.4209709283,28087.0372144358,79531.4209709283,18,,false,true
19,79531.4209709283,26601.0546572416,79531.4209709283,18,,false,false
20,79531.4209709283,29697.0338016856,79531.4209709283,18,best_snakes/generation_020.dna,true,false
21,81988.3301957841,30974.1546038815,81988.3301957841,21,,false,true
22,81988.3301957841,29589.7546563344,81988.3301957841,21,,false,false
23,81988.3301957841,29908.3331263544,81988.3301957841,21,,false,false
24,92953.6166238472,30051.4631721684,92953.6166238472,24,,false,true
25,92953.6166238472,33046.2238436553,92953.6166238472,24,best_snakes/generation_025.dna,true,false
26,92953.6166238472,34346.2642868006,92953.6166238472,24,,false,false
27,92953.6166238472,31081.2006078140,92953.6166238472,24,,false,false
28,92953.6166238472,32669.5901908082,92953.6166238472,24,,false,false
29,92953.6166238472,33978.3563840028,92953.6166238472,24,,false,false
30,92953.6166238472,30453.6724745713,92953.6166238472,24,best_snakes/generation_030.dna,true,false
31,92953.6166238472,29113.6907235216,92953.6166238472,24,,false,false
32,92953.6166238472,29038.9694512687,92953.6166238472,24,,false,false
33,92953.6166238472,27841.0262056922,92953.6166238472,24,,false,false
34,92953.6166238472,29952.2136037020,92953.6166238472,24,,false,false
35,92953.6166238472,26453.7142807180,92953.6166238472,24,best_snakes/generation_035.dna,true,false
36,92953.6166238472,32775.6591771443,92953.6166238472,24,,false,false
37,103917.4435355563,31822.5658922824,103917.4435355563,37,,false,true
38,103917.4435355563,32321.6883102654,103917.4435355563,37,,false,false
39,103917.4435355563,33103.9557167219,103917.4435355563,37,,false,false
