generation,best_fitness,mean_fitness,best_ever_fitness,best_ever_generation,dna_file,is_checkpoint,is_new_record
0,7393.6317989464,1531.6032436002,7393.6317989464,0,best_snakes/generation_000.dna,true,true
1,33340.3437311778,3749.6701538660,33340.3437311778,1,,false,true
2,33340.3437311778,4585.1099243500,33340.3437311778,1,,false,false
3,33340.3437311778,6087.1603296914,33340.3437311778,1,,false,false
4,33340.3437311778,6818.2998412546,33340.3437311778,1,,false,false
5,33340.3437311778,7337.1709557506,33340.3437311778,1,best_snakes/generation_005.dna,true,false
6,33340.3437311778,7110.3725700766,33340.3437311778,1,,false,false
7,40720.2422275870,8320.3769290658,40720.2422275870,7,,false,true
8,57148.1309652600,9109.4155431734,57148.1309652600,8,,false,true
9,57148.1309652600,9984.2991613855,57148.1309652600,8,,false,false
10,57148.1309652600,7408.2860847226,57148.1309652600,8,best_snakes/generation_010.dna,true,false
11,57148.1309652600,8879.2773763997,57148.1309652600,8,,false,false
12,57148.1309652600,8181.1051869703,57148.1309652600,8,,false,false
13,57148.1309652600,10497.0375441319,57148.1309652600,8,,false,false
14,57148.1309652600,8855.8834834838,57148.1309652600,8,,false,false
15,57148.1309652600,8592.4059067433,57148.1309652600,8,best_snakes/generation_015.dna,true,false
16,57148.1309652600,8110.9626397263,57148.1309652600,8,,false,false
17,57148.1309652600,8139.4321518783,57148.1309652600,8,,false,false
18,57148.1309652600,9786.2972741761,57148.1309652600,8,,false,false
19,57148.1309652600,9498.2609403380,57148.1309652600,8,,false,false
20,57148.1309652600,11076.1377863950,57148.1309652600,8,best_snakes/generation_020.dna,true,false
21,57148.1309652600,11064.6026083586,57148.1309652600,8,,false,false
22,57148.1309652600,11558.2770710731,57148.1309652600,8,,false,false
23,57148.1309652600,13319.1577692285,57148.1309652600,8,,false,false
24,57903.0009071811,14445.0172371138,57903.0009071811,24,,false,true
25,57903.0009071811,16367.6716103523,57903.0009071811,24,best_snakes/generation_025.dna,true,false
26,57903.0009071811,12234.1680745405,57903.0009071811,24,,false,false
27,57903.0009071811,12687.8098408675,57903.0009071811,24,,false,false
28,57903.0009071811,12854.3740770448,57903.0009071811,24,,false,false
29,57903.0009071811,13565.4421084017,57903.0009071811,24,,false,false
30,88179.3583549280,16898.9626150031,88179.3583549280,30,best_snakes/generation_030.dna,true,true
