generation,best_fitness,mean_fitness,best_ever_fitness,best_ever_generation,dna_file,is_checkpoint,is_new_record
42,119676.6155539724,51134.2659677044,119676.6155539724,36,,false,false
43,119676.6155539724,50707.2353968450,119676.6155539724,36,,false,false
44,119676.6155539724,47784.7008211902,119676.6155539724,36,,false,false
45,119676.6155539724,51924.9264199402,119676.6155539724,36,best_snakes/generation_045.dna,true,false
46,119676.6155539724,56690.2601685506,119676.6155539724,36,,false,false
47,119676.6155539724,52356.8289169829,119676.6155539724,36,,false,false
48,119676.6155539724,49717.2430223238,119676.6155539724,36,,false,false
49,119676.6155539724,52258.6183020744,119676.6155539724,36,,false,false
50,119676.6155539724,44973.1413367202,119676.6155539724,36,best_snakes/generation_050.dna,true,false
51,119676.6155539724,50740.4403154662,119676.6155539724,36,,false,false
52,124552.3875196943,52311.5692593012,124552.3875196943,52,,false,true
53,124552.3875196943,52310.6471119132,124552.3875196943,52,,false,false
54,124552.3875196943,49126.6748802317,124552.3875196943,52,,false,false
55,124552.3875196943,49961.2438648595,124552.3875196943,52,best_snakes/generation_055.dna,true,false
56,124552.3875196943,45257.6412850461,124552.3875196943,52,,false,false
57,124552.3875196943,51101.2693337537,124552.3875196943,52,,false,false
58,124552.3875196943,52398.0238676252,124552.3875196943,52,,false,false
59,124552.3875196943,52242.2427747133,124552.3875196943,52,,false,false
60,125452.1675104962,53085.0443172470,125452.1675104962,60,best_snakes/generation_060.dna,true,true
61,125452.1675104962,56682.1880619614,125452.1675104962,60,,false,false
62,125452.1675104962,50678.6832070958,125452.1675104962,60,,false,false
63,130221.1820487249,52258.6153558731,130221.1820487249,63,,false,true
64,130221.1820487249,51599.8373730679,130221.1820487249,63,,false,false
65,130221.1820487249,52497.7464368932,130221.1820487249,63,best_snakes/generation_065.dna,true,false
66,130221.1820487249,53178.4120149384,130221.1820487249,63,,false,false
67,130221.1820487249,52342.9412203952,130221.1820487249,63,,false,false
68,130221.1820487249,49253.6138721642,130221.1820487249,63,,false,false
69,130221.1820487249,43146.0419093153,130221.1820487249,63,,false,false
70,130221.1820487249,47957.9017824116,130221.1820487249,63,best_snakes/generation_070.dna,true,false
71,130221.1820487249,59726.2088634476,130221.1820487249,63,,false,false
72,130221.1820487249,62986.4074846033,130221.1820487249,63,,false,false
73,130221.1820487249,52454.4842904192,130221.1820487249,63,,false,false
74,130221.1820487249,54190.2211463454,130221.1820487249,63,,false,false
75,130221.1820487249,52175.9715874747,130221.1820487249,63,best_snakes/generation_075.dna,true,false
76,130221.1820487249,52940.3541714708,130221.1820487249,63,,false,false
77,130221.1820487249,57019.0432208976,130221.1820487249,63,,false,false
78,130221.1820487249,50290.9036967900,130221.1820487249,63,,false,false
79,130221.1820487249,49144.8860151475,130221.1820487249,63,,false,false
80,130221.1820487249,55923.5897564260,130221.1820487249,63,best_snakes/generation_080.dna,true,false
81,130221.1820487249,54861.7608231409,130221.1820487249,63,,false,false
82,130221.1820487249,49604.5924911530,130221.1820487249,63,,false,false
83,133981.0456703953,60005.6295532830,133981.0456703953,83,,false,true
84,133981.0456703953,60151.1730669874,133981.0456703953,83,,false,false
85,133981.0456703953,55110.3941252450,133981.0456703953,83,best_snakes/generation_085.dna,true,false
86,133981.0456703953,49003.9446821524,133981.0456703953,83,,false,false
87,133981.0456703953,50714.1626054996,133981.0456703953,83,,false,false
88,133981.0456703953,51256.1317767099,133981.0456703953,83,,false,false
89,133981.0456703953,55605.6374663660,133981.0456703953,83,,false,false
90,133981.0456703953,52567.7875939037,133981.0456703953,83,best_snakes/generation_090.dna,true,false
91,133981.0456703953,58049.2348311948,133981.0456703953,83,,false,false
92,133981.0456703953,49480.9031609965,133981.0456703953,83,,false,false
93,133981.0456703953,59228.0172344291,133981.0456703953,83,,false,false
94,133981.0456703953,53080.4806046116,133981.0456703953,83,,false,false
95,135281.2437874344,48816.8919911980,135281.2437874344,95,best_snakes/generation_095.dna,true,true
96,135281.2437874344,51061.7528918559,135281.2437874344,95,,false,false
97,135281.2437874344,49699.2337629266,135281.2437874344,95,,false,false
98,135281.2437874344,53109.3201187323,135281.2437874344,95,,false,false
99,135281.2437874344,54382.8385425594,135281.2437874344,95,,false,false
100,142160.3517465362,57848.5077299019,142160.3517465362,100,best_snakes/generation_100.dna,true,true
101,142160.3517465362,49475.9073467853,142160.3517465362,100,,false,false
102,142160.3517465362,56277.3382344107,142160.3517465362,100,,false,false
103,142160.3517465362,52572.4337139299,142160.3517465362,100,,false,false
104,142160.3517465362,57834.7736414649,142160.3517465362,100,,false,false
105,142160.3517465362,59551.8774019311,142160.3517465362,100,best_snakes/generation_105.dna,true,false
106,142160.3517465362,62193.6215990276,142160.3517465362,100,,false,false
107,142160.3517465362,62641.5845876298,142160.3517465362,100,,false,false
108,142160.3517465362,58726.6946212413,142160.3517465362,100,,false,false
109,142160.3517465362,65055.8611519270,142160.3517465362,100,,false,false
110,142160.3517465362,58750.9729032380,142160.3517465362,100,best_snakes/generation_110.dna,true,false
111,142160.3517465362,60147.0169874896,142160.3517465362,100,,false,false
112,142160.3517465362,54152.6458288380,142160.3517465362,100,,false,false
113,142160.3517465362,54647.7537569989,142160.3517465362,100,,false,false
114,142160.3517465362,59226.1159198324,142160.3517465362,100,,false,false
115,142160.3517465362,59250.1440175992,142160.3517465362,100,best_snakes/generation_115.dna,true,false
116,148276.0369254589,62360.8516509399,148276.0369254589,116,,false,true
117,148276.0369254589,60751.1278430822,148276.0369254589,116,,false,false
118,148276.0369254589,60930.6785495167,148276.0369254589,116,,false,false
119,148276.0369254589,62536.2096797907,148276.0369254589,116,,false,false
120,148276.0369254589,58375.2415307513,148276.0369254589,116,best_snakes/generation_120.dna,true,false
121,148276.0369254589,61839.0202170736,148276.0369254589,116,,false,false
122,148276.0369254589,61717.5433953656,148276.0369254589,116,,false,false
123,148276.0369254589,55512.7356492758,148276.0369254589,116,,false,false
124,148276.0369254589,55979.6586558001,148276.0369254589,116,,false,false
125,148276.0369254589,54420.9712243065,148276.0369254589,116,best_snakes/generation_125.dna,true,false
126,148276.0369254589,55298.3436255679,148276.0369254589,116,,false,false
127,148276.0369254589,63625.8629923419,148276.0369254589,116,,false,false
128,148276.0369254589,66209.2617568551,148276.0369254589,116,,false,false
129,148276.0369254589,61013.3542277543,148276.0369254589,116,,false,false
130,148276.0369254589,57701.3332503580,148276.0369254589,116,best_snakes/generation_130.dna,true,false
131,148365.8407716546,63630.3109856104,148365.8407716546,131,,false,true
132,148365.8407716546,60212.8136689397,148365.8407716546,131,,false,false
133,148365.8407716546,64123.8194878896,148365.8407716546,131,,false,false
134,148365.8407716546,59499.0600215608,148365.8407716546,131,,false,false
135,148365.8407716546,61208.8109961839,148365.8407716546,131,best_snakes/generation_135.dna,true,false
136,148365.8407716546,58360.6665326745,148365.8407716546,131,,false,false
137,148365.8407716546,60789.2347581894,148365.8407716546,131,,false,false
138,148365.8407716546,62392.9565078845,148365.8407716546,131,,false,false
139,148365.8407716546,62586.3259438648,148365.8407716546,131,,false,false
140,148365.8407716546,60735.5184725174,148365.8407716546,131,best_snakes/generation_140.dna,true,false
141,148365.8407716546,66908.1650653779,148365.8407716546,131,,false,false
142,148365.8407716546,64453.7487629035,148365.8407716546,131,,false,false
143,148365.8407716546,62184.7235725437,148365.8407716546,131,,false,false
144,148365.8407716546,60923.6072266621,148365.8407716546,131,,false,false
145,148365.8407716546,64472.3842072215,148365.8407716546,131,best_snakes/generation_145.dna,true,false
146,148365.8407716546,67244.7791419644,148365.8407716546,131,,false,false
147,148365.8407716546,65453.8265836108,148365.8407716546,131,,false,false
148,148365.8407716546,64038.7717817990,148365.8407716546,131,,false,false
149,148365.8407716546,66335.2980351495,148365.8407716546,131,,false,false
150,148365.8407716546,65722.0596646268,148365.8407716546,131,best_snakes/generation_150.dna,true,false
151,148365.8407716546,58657.3836375055,148365.8407716546,131,,false,false
152,148365.8407716546,61593.7007156786,148365.8407716546,131,,false,false
153,148365.8407716546,59564.7458394889,148365.8407716546,131,,false,false
154,148365.8407716546,60651.9142782501,148365.8407716546,131,,false,false
155,148365.8407716546,59462.6156303357,148365.8407716546,131,best_snakes/generation_155.dna,true,false
156,148365.8407716546,63830.2609375057,148365.8407716546,131,,false,false
