generation,best_fitness,mean_fitness,best_ever_fitness,best_ever_generation,dna_file,is_checkpoint,is_new_record
35,83604.4727632646,18498.0316103795,83604.4727632646,31,best_snakes/generation_035.dna,true,false
36,83604.4727632646,16016.4019278318,83604.4727632646,31,,false,false
37,83604.4727632646,16489.5925967006,83604.4727632646,31,,false,false
38,92925.8973233103,25471.9647762977,92925.8973233103,38,,false,true
39,92925.8973233103,31010.3920011764,92925.8973233103,38,,false,false
40,92925.8973233103,24441.7000914016,92925.8973233103,38,best_snakes/generation_040.dna,true,false
41,92925.8973233103,23828.0637923433,92925.8973233103,38,,false,false
42,92925.8973233103,25000.6220962147,92925.8973233103,38,,false,false
43,93793.3910908306,30029.6741288562,93793.3910908306,43,,false,true
44,93793.3910908306,28790.4763393268,93793.3910908306,43,,false,false
45,98584.1087836276,27471.6106676229,98584.1087836276,45,best_snakes/generation_045.dna,true,true
46,98584.1087836276,24814.3704970286,98584.1087836276,45,,false,false
47,98584.1087836276,27209.3225585939,98584.1087836276,45,,false,false
48,98584.1087836276,22519.2320350556,98584.1087836276,45,,false,false
49,98584.1087836276,24303.2935121100,98584.1087836276,45,,false,false
50,98584.1087836276,26203.6593592508,98584.1087836276,45,best_snakes/generation_050.dna,true,false
51,98584.1087836276,23279.8323589612,98584.1087836276,45,,false,false
52,98584.1087836276,27304.9876544976,98584.1087836276,45,,false,false
53,98584.1087836276,32335.7278037685,98584.1087836276,45,,false,false
54,98584.1087836276,29312.8282642118,98584.1087836276,45,,false,false
55,98584.1087836276,25675.5145259172,98584.1087836276,45,best_snakes/generation_055.dna,true,false
56,98584.1087836276,28846.0824476985,98584.1087836276,45,,false,false
57,98584.1087836276,31920.6371178658,98584.1087836276,45,,false,false
58,98584.1087836276,32452.1719567464,98584.1087836276,45,,false,false
59,98584.1087836276,30646.2995985602,98584.1087836276,45,,false,false
60,124916.2163794720,34323.1149362498,124916.2163794720,60,best_snakes/generation_060.dna,true,true
61,144967.6608673129,36030.5715633849,144967.6608673129,61,,false,true
62,144967.6608673129,37744.4070668963,144967.6608673129,61,,false,false
63,144967.6608673129,39348.4041768757,144967.6608673129,61,,false,false
64,144967.6608673129,43318.1291972935,144967.6608673129,61,,false,false
65,144967.6608673129,41176.8755690715,144967.6608673129,61,best_snakes/generation_065.dna,true,false
66,144967.6608673129,40526.5395309789,144967.6608673129,61,,false,false
67,144967.6608673129,41273.8765931363,144967.6608673129,61,,false,false
68,144967.6608673129,36488.8368566568,144967.6608673129,61,,false,false
69,144967.6608673129,38407.3775543661,144967.6608673129,61,,false,false
70,144967.6608673129,39721.8136867374,144967.6608673129,61,best_snakes/generation_070.dna,true,false
71,144967.6608673129,40800.7365188658,144967.6608673129,61,,false,false
72,144967.6608673129,42649.4343400177,144967.6608673129,61,,false,false
73,144967.6608673129,42562.7528585097,144967.6608673129,61,,false,false
74,144967.6608673129,45898.1685955241,144967.6608673129,61,,false,false
75,144967.6608673129,46693.3987966263,144967.6608673129,61,best_snakes/generation_075.dna,true,false
76,144967.6608673129,44303.0902422858,144967.6608673129,61,,false,false
77,144967.6608673129,48740.0074618040,144967.6608673129,61,,false,false
78,144967.6608673129,45569.6079326106,144967.6608673129,61,,false,false
79,144967.6608673129,46106.8070856401,144967.6608673129,61,,false,false
80,144967.6608673129,54728.6361957557,144967.6608673129,61,best_snakes/generation_080.dna,true,false
81,144967.6608673129,49063.6267461060,144967.6608673129,61,,false,false
82,152243.6051895720,49215.2202679671,152243.6051895720,82,,false,true
83,152243.6051895720,57419.9673576933,152243.6051895720,82,,false,false
84,152243.6051895720,53260.5341779807,152243.6051895720,82,,false,false
85,152243.6051895720,50673.4483554657,152243.6051895720,82,best_snakes/generation_085.dna,true,false
86,174536.5200062384,56170.9199371081,174536.5200062384,86,,false,true
87,174536.5200062384,64313.9690551501,174536.5200062384,86,,false,false
88,174536.5200062384,56292.2561885606,174536.5200062384,86,,false,false
89,174536.5200062384,53343.1023006154,174536.5200062384,86,,false,false
90,174536.5200062384,55563.1140944317,174536.5200062384,86,best_snakes/generation_090.dna,true,false
91,174536.5200062384,54816.5886867873,174536.5200062384,86,,false,false
92,174536.5200062384,62099.1227561956,174536.5200062384,86,,false,false
93,174536.5200062384,60437.3211736094,174536.5200062384,86,,false,false
94,174536.5200062384,59869.8546544017,174536.5200062384,86,,false,false
95,174536.5200062384,61301.2349684323,174536.5200062384,86,best_snakes/generation_095.dna,true,false
96,174536.5200062384,62944.7557418262,174536.5200062384,86,,false,false
97,174536.5200062384,67303.9573588843,174536.5200062384,86,,false,false
98,174536.5200062384,67878.5478531653,174536.5200062384,86,,false,false
99,174536.5200062384,68801.9641155626,174536.5200062384,86,,false,false
100,174536.5200062384,68545.9304456466,174536.5200062384,86,best_snakes/generation_100.dna,true,false
101,174536.5200062384,63996.6340480228,174536.5200062384,86,,false,false
102,174536.5200062384,67904.1384750259,174536.5200062384,86,,false,false
103,174536.5200062384,68169.0879280084,174536.5200062384,86,,false,false
104,174536.5200062384,67431.1984832940,174536.5200062384,86,,false,false
105,174536.5200062384,64730.2624016265,174536.5200062384,86,best_snakes/generation_105.dna,true,false
106,174536.5200062384,69864.0713942377,174536.5200062384,86,,false,false
107,174536.5200062384,69147.5603278645,174536.5200062384,86,,false,false
108,174536.5200062384,65549.6924985241,174536.5200062384,86,,false,false
109,239161.3115202594,77992.9182636473,239161.3115202594,109,,false,true
110,239161.3115202594,74532.6319453996,239161.3115202594,109,best_snakes/generation_110.dna,true,false
111,239161.3115202594,75102.9190194106,239161.3115202594,109,,false,false
112,239161.3115202594,68669.1687424112,239161.3115202594,109,,false,false
113,239161.3115202594,65025.3494247174,239161.3115202594,109,,false,false
114,239161.3115202594,65082.9955777452,239161.3115202594,109,,false,false
115,239161.3115202594,69970.1240610013,239161.3115202594,109,best_snakes/generation_115.dna,true,false
116,239161.3115202594,70268.8284574112,239161.3115202594,109,,false,false
117,239161.3115202594,71938.4352180062,239161.3115202594,109,,false,false
118,239161.3115202594,73461.5091523156,239161.3115202594,109,,false,false
119,239161.3115202594,70604.9749622708,239161.3115202594,109,,false,false
120,239161.3115202594,66931.6599316149,239161.3115202594,109,best_snakes/generation_120.dna,true,false
121,239161.3115202594,71355.0156425151,239161.3115202594,109,,false,false
122,239161.3115202594,76972.3969808410,239161.3115202594,109,,false,false
123,239161.3115202594,73398.8608826602,239161.3115202594,109,,false,false
124,239161.3115202594,74316.4461226851,239161.3115202594,109,,false,false
125,239161.3115202594,67712.6969097229,239161.3115202594,109,best_snakes/generation_125.dna,true,false
126,239161.3115202594,73696.9548966328,239161.3115202594,109,,false,false
127,239161.3115202594,72232.8720468517,239161.3115202594,109,,false,false
128,239161.3115202594,82379.9332765249,239161.3115202594,109,,false,false
129,239161.3115202594,76734.8146447406,239161.3115202594,109,,false,false
130,239161.3115202594,69287.4953848524,239161.3115202594,109,best_snakes/generation_130.dna,true,false
131,239161.3115202594,75437.1128707521,239161.3115202594,109,,false,false
132,239161.3115202594,73935.2549849351,239161.3115202594,109,,false,false
133,239161.3115202594,72446.9069146720,239161.3115202594,109,,false,false
134,239161.3115202594,69503.2159603411,239161.3115202594,109,,false,false
135,239161.3115202594,73508.0815299371,239161.3115202594,109,best_snakes/generation_135.dna,true,false
136,239161.3115202594,74404.9538035307,239161.3115202594,109,,false,false
137,239161.3115202594,74574.3085199886,239161.3115202594,109,,false,false
138,239161.3115202594,73673.1796631127,239161.3115202594,109,,false,false
139,239161.3115202594,74630.2209416328,239161.3115202594,109,,false,false
140,239161.3115202594,70753.8515744059,239161.3115202594,109,best_snakes/generation_140.dna,true,false
141,239161.3115202594,75777.4110660557,239161.3115202594,109,,false,false
142,239161.3115202594,65822.6170427072,239161.3115202594,109,,false,false
143,239161.3115202594,61115.3988248704,239161.3115202594,109,,false,false
144,239161.3115202594,57004.2532669142,239161.3115202594,109,,false,false
145,239161.3115202594,64616.3274863198,239161.3115202594,109,best_snakes/generation_145.dna,true,false
146,239161.3115202594,67689.2648572094,239161.3115202594,109,,false,false
147,239161.3115202594,77724.9190362550,239161.3115202594,109,,false,false
148,239161.3115202594,70328.0473636429,239161.3115202594,109,,false,false
149,239161.3115202594,78871.6432466561,239161.3115202594,109,,false,false
