generation,best_fitness,mean_fitness,best_ever_fitness,best_ever_generation,dna_file,is_checkpoint,is_new_record
0,40450.7521106880,3355.0469831528,40450.7521106880,0,best_snakes/generation_000.dna,true,true
1,40450.7521106880,5966.1039834545,40450.7521106880,0,,false,false
2,40450.7521106880,6533.7183955408,40450.7521106880,0,,false,false
3,50615.7705532656,11156.3968785741,50615.7705532656,3,,false,true
4,58057.2938933401,12368.8642672168,58057.2938933401,4,,false,true
5,63490.1727273639,16884.5948057022,63490.1727273639,5,best_snakes/generation_005.dna,true,true
6,63490.1727273639,21183.9394173198,63490.1727273639,5,,false,false
7,63490.1727273639,21389.9976147777,63490.1727273639,5,,false,false
8,73170.2623466864,22907.6833789710,73170.2623466864,8,,false,true
9,121931.9121612369,28963.1955076975,121931.9121612369,9,,false,true
10,121931.9121612369,28906.8991791224,121931.9121612369,9,best_snakes/generation_010.dna,true,false
11,121931.9121612369,33200.1923398575,121931.9121612369,9,,false,false
12,121931.9121612369,30721.3614905934,121931.9121612369,9,,false,false
13,121931.9121612369,32282.8054013487,121931.9121612369,9,,false,false
14,121931.9121612369,35857.6261182019,121931.9121612369,9,,false,false
15,121931.9121612369,31146.4017925330,121931.9121612369,9,best_snakes/generation_015.dna,true,false
16,121931.9121612369,41811.6778921787,121931.9121612369,9,,false,false
17,121931.9121612369,43261.5283617340,121931.9121612369,9,,false,false
18,135273.7352484495,38186.1900571770,135273.7352484495,18,,false,true
19,135273.7352484495,44472.6234398614,135273.7352484495,18,,false,false
20,135273.7352484495,48515.4091152225,135273.7352484495,18,best_snakes/generation_020.dna,true,false
21,135273.7352484495,55283.3377131634,135273.7352484495,18,,false,false
22,155851.2814521630,51559.3707063336,155851.2814521630,22,,false,true
23,155851.2814521630,52805.7559472001,155851.2814521630,22,,false,false
24,155851.2814521630,53961.4090454315,155851.2814521630,22,,false,false
25,155851.2814521630,49059.3793280360,155851.2814521630,22,best_snakes/generation_025.dna,true,false
26,155851.2814521630,54294.4233534793,155851.2814521630,22,,false,false
27,155851.2814521630,51878.0265931506,155851.2814521630,22,,false,false
28,155851.2814521630,55986.0967822121,155851.2814521630,22,,false,false
29,155851.2814521630,59524.9089663149,155851.2814521630,22,,false,false
30,155851.2814521630,68519.4684552002,155851.2814521630,22,best_snakes/generation_030.dna,true,false
31,155851.2814521630,65445.7568761957,155851.2814521630,22,,false,false
32,155851.2814521630,67257.8186080130,155851.2814521630,22,,false,false
33,155851.2814521630,65358.9480594187,155851.2814521630,22,,false,false
34,164706.5315146644,64797.0064326515,164706.5315146644,34,,false,true
35,164706.5315146644,70866.4282965354,164706.5315146644,34,best_snakes/generation_035.dna,true,false
36,164706.5315146644,75576.5973613753,164706.5315146644,34,,false,false
37,182705.8124836160,73180.2987181686,182705.8124836160,37,,false,true
38,182705.8124836160,72596.1907681209,182705.8124836160,37,,false,false
39,182705.8124836160,73700.5310509028,182705.8124836160,37,,false,false
40,184136.0673534090,84057.2197379548,184136.0673534090,40,best_snakes/generation_040.dna,true,true
41,184136.0673534090,83044.1372629002,184136.0673534090,40,,false,false
42,184136.0673534090,85198.8395918913,184136.0673534090,40,,false,false
43,184136.0673534090,75330.1849385974,184136.0673534090,40,,false,false
44,184136.0673534090,74119.1035568790,184136.0673534090,40,,false,false
45,184136.0673534090,82966.8910337319,184136.0673534090,40,best_snakes/generation_045.dna,true,false
46,184136.0673534090,75094.8267142103,184136.0673534090,40,,false,false
47,184136.0673534090,78018.9900974691,184136.0673534090,40,,false,false
48,184136.0673534090,80588.8619441564,184136.0673534090,40,,false,false
49,191275.4292660178,80755.2910229199,191275.4292660178,49,,false,true
50,191275.4292660178,85607.8682338933,191275.4292660178,49,best_snakes/generation_050.dna,true,false
51,191275.4292660178,83083.8248888184,191275.4292660178,49,,false,false
52,191346.6456553833,83770.2552524958,191346.6456553833,52,,false,true
53,191346.6456553833,87027.2415516899,191346.6456553833,52,,false,false
54,194282.4750856725,75745.7192661599,194282.4750856725,54,,false,true
55,194282.4750856725,83409.8236993654,194282.4750856725,54,best_snakes/generation_055.dna,true,false
56,194330.9208060101,93001.9397502197,194330.9208060101,56,,false,true
57,194330.9208060101,97421.6821323577,194330.9208060101,56,,false,false
58,194330.9208060101,101418.0248198414,194330.9208060101,56,,false,false
59,194330.9208060101,98574.2392129890,194330.9208060101,56,,false,false
60,194330.9208060101,83929.7010388233,194330.9208060101,56,best_snakes/generation_060.dna,true,false
61,201457.7266559854,95004.1132332419,201457.7266559854,61,,false,true
62,201457.7266559854,94377.3638215624,201457.7266559854,61,,false,false
63,201457.7266559854,85129.7024161010,201457.7266559854,61,,false,false
64,201457.7266559854,97193.6491770408,201457.7266559854,61,,false,false
65,201457.7266559854,103801.9686619306,201457.7266559854,61,best_snakes/generation_065.dna,true,false
66,201457.7266559854,106978.9880608940,201457.7266559854,61,,false,false
67,203435.5854961515,107571.8771011504,203435.5854961515,67,,false,true
