generation,best_fitness,mean_fitness,best_ever_fitness,best_ever_generation,dna_file,is_checkpoint,is_new_record
0,18466.8115149220,2451.4503114480,18466.8115149220,0,best_snakes/generation_000.dna,true,true
1,47020.8075606151,5902.3146971379,47020.8075606151,1,,false,true
2,54739.5729350637,13685.2235893020,54739.5729350637,2,,false,true
3,58042.7932436749,17796.9054204214,58042.7932436749,3,,false,true
4,66025.3912067987,20125.0471083455,66025.3912067987,4,,false,true
5,66025.3912067987,19630.4957687803,66025.3912067987,4,best_snakes/generation_005.dna,true,false
6,70188.5664392788,24467.4579787905,70188.5664392788,6,,false,true
7,85653.4920857571,25376.3928898938,85653.4920857571,7,,false,true
8,85653.4920857571,24229.1887693851,85653.4920857571,7,,false,false
9,85653.4920857571,25946.8901174117,85653.4920857571,7,,false,false
10,85653.4920857571,26368.8671780835,85653.4920857571,7,best_snakes/generation_010.dna,true,false
11,85653.4920857571,25076.7048186310,85653.4920857571,7,,false,false
12,85653.4920857571,25963.5047302038,85653.4920857571,7,,false,false
13,85653.4920857571,29480.0748392553,85653.4920857571,7,,false,false
14,85653.4920857571,27633.0041253616,85653.4920857571,7,,false,false
15,85653.4920857571,26189.0883253667,85653.4920857571,7,best_snakes/generation_015.dna,true,false
16,85653.4920857571,26079.8751553612,85653.4920857571,7,,false,false
17,85653.4920857571,28963.2291482306,85653.4920857571,7,,false,false
18,85653.4920857571,29104.9499493383,85653.4920857571,7,,false,false
19,85653.4920857571,28079.2179087512,85653.4920857571,7,,false,false
20,85653.4920857571,27689.1962132555,85653.4920857571,7,best_snakes/generation_020.dna,true,false
21,88118.8990432091,29532.2282394876,88118.8990432091,21,,false,true
22,88118.8990432091,28983.9320249501,88118.8990432091,21,,false,false
23,88118.8990432091,34833.8836140982,88118.8990432091,21,,false,false
24,88118.8990432091,30861.2888983216,88118.8990432091,21,,false,false
25,88118.8990432091,29387.7678271161,88118.8990432091,21,best_snakes/generation_025.dna,true,false
26,88118.8990432091,30048.7432624131,88118.8990432091,21,,false,false
27,88118.8990432091,32733.1891416753,88118.8990432091,21,,false,false
28,98535.5139599633,38488.6604328074,98535.5139599633,28,,false,true
29,98535.5139599633,36564.5585206470,98535.5139599633,28,,false,false
30,98535.5139599633,38894.8818854409,98535.5139599633,28,best_snakes/generation_030.dna,true,false
31,98535.5139599633,38791.6029224082,98535.5139599633,28,,false,false
32,101001.7143714945,39793.5661775197,101001.7143714945,32,,false,true
33,124885.2008784380,37152.1323973696,124885.2008784380,33,,false,true
34,124885.2008784380,38009.0395572860,124885.2008784380,33,,false,false
35,124885.2008784380,46706.8353775530,124885.2008784380,33,best_snakes/generation_035.dna,true,false
36,124885.2008784380,43277.0472718073,124885.2008784380,33,,false,false
37,124885.2008784380,42921.9213707539,124885.2008784380,33,,false,false
38,124885.2008784380,42011.1784010103,124885.2008784380,33,,false,false
39,124885.2008784380,46408.5260346306,124885.2008784380,33,,false,false
40,124885.2008784380,46046.7567641515,124885.2008784380,33,best_snakes/generation_040.dna,true,false
