generation,best_fitness,mean_fitness,best_ever_fitness,best_ever_generation,dna_file,is_checkpoint,is_new_record
0,11493.1618253475,1958.8872492635,11493.1618253475,0,best_snakes/generation_000.dna,true,true
1,22676.4046695137,2931.7032909622,22676.4046695137,1,,false,true
2,31733.6813775380,4004.7227509718,31733.6813775380,2,,false,true
3,31733.6813775380,6343.8408666566,31733.6813775380,2,,false,false
4,31733.6813775380,6913.7257430116,31733.6813775380,2,,false,false
5,31733.6813775380,7454.1950501546,31733.6813775380,2,best_snakes/generation_005.dna,true,false
6,31733.6813775380,6019.7222950730,31733.6813775380,2,,false,false
7,54795.7920234341,9086.0537671400,54795.7920234341,7,,false,true
8,62359.0041977259,11082.3336586521,62359.0041977259,8,,false,true
9,109440.8784346863,11963.2353446374,109440.8784346863,9,,false,true
10,109440.8784346863,13740.4423041372,109440.8784346863,9,best_snakes/generation_010.dna,true,false
11,109440.8784346863,16582.0132584053,109440.8784346863,9,,false,false
12,109440.8784346863,17345.1922433745,109440.8784346863,9,,false,false
13,109440.8784346863,16971.9013480428,109440.8784346863,9,,false,false
14,109440.8784346863,16264.5817364778,109440.8784346863,9,,false,false
15,109440.8784346863,19012.6224693283,109440.8784346863,9,best_snakes/generation_015.dna,true,false
16,109440.8784346863,18417.5996213697,109440.8784346863,9,,false,false
17,109440.8784346863,21378.3476500131,109440.8784346863,9,,false,false
18,109440.8784346863,20639.3544043694,109440.8784346863,9,,false,false
19,109440.8784346863,25073.9747887784,109440.8784346863,9,,false,false
20,109440.8784346863,27419.1056912750,109440.8784346863,9,best_snakes/generation_020.dna,true,false
21,109440.8784346863,27512.2161729049,109440.8784346863,9,,false,false
22,109440.8784346863,34005.2591867503,109440.8784346863,9,,false,false
23,109440.8784346863,32973.2797091378,109440.8784346863,9,,false,false
24,109440.8784346863,37233.1126770705,109440.8784346863,9,,false,false
25,109440.8784346863,37632.1406560014,109440.8784346863,9,best_snakes/generation_025.dna,true,false
26,109440.8784346863,37607.2435102213,109440.8784346863,9,,false,false
27,109440.8784346863,44320.5458604473,109440.8784346863,9,,false,false
28,109440.8784346863,43305.9801961035,109440.8784346863,9,,false,false
29,109440.8784346863,37877.4090096869,109440.8784346863,9,,false,false
30,109768.3581895068,40673.5739617059,109768.3581895068,30,best_snakes/generation_030.dna,true,true
31,109768.3581895068,39000.0615534601,109768.3581895068,30,,false,false
32,109768.3581895068,38175.7240678584,109768.3581895068,30,,false,false
33,109768.3581895068,39781.1719330328,109768.3581895068,30,,false,false
34,109768.3581895068,38874.8533876205,109768.3581895068,30,,false,false
35,109768.3581895068,45801.0829492450,109768.3581895068,30,best_snakes/generation_035.dna,true,false
36,142072.7375516893,44920.6508571027,142072.7375516893,36,,false,true
37,142072.7375516893,45886.9270708527,142072.7375516893,36,,false,false
38,142072.7375516893,37433.9425404911,142072.7375516893,36,,false,false
39,142072.7375516893,43443.3912158801,142072.7375516893,36,,false,false
40,142072.7375516893,49629.4409264967,142072.7375516893,36,best_snakes/generation_040.dna,true,false
41,142072.7375516893,47090.5826455156,142072.7375516893,36,,false,false
42,142072.7375516893,45610.0269095908,142072.7375516893,36,,false,false
