generation,best_fitness,mean_fitness,best_ever_fitness,best_ever_generation,dna_file,is_checkpoint,is_new_record
32,108812.6575922620,32521.3358871287,108812.6575922620,30,,false,false
33,108812.6575922620,28601.6407227146,108812.6575922620,30,,false,false
34,108812.6575922620,31713.1030586453,108812.6575922620,30,,false,false
35,108812.6575922620,33906.2358817674,108812.6575922620,30,best_snakes/generation_035.dna,true,false
36,108812.6575922620,33390.4997474504,108812.6575922620,30,,false,false
37,108812.6575922620,37923.4190315036,108812.6575922620,30,,false,false
38,108812.6575922620,37467.4173151259,108812.6575922620,30,,false,false
39,108812.6575922620,37694.3356167036,108812.6575922620,30,,false,false
40,108812.6575922620,34284.0958975886,108812.6575922620,30,best_snakes/generation_040.dna,true,false
41,108812.6575922620,35771.8041558223,108812.6575922620,30,,false,false
42,108812.6575922620,39069.0242095197,108812.6575922620,30,,false,false
43,108812.6575922620,34121.2769105452,108812.6575922620,30,,false,false
44,108812.6575922620,34870.9083063438,108812.6575922620,30,,false,false
45,108812.6575922620,35726.9429232404,108812.6575922620,30,best_snakes/generation_045.dna,true,false
46,108812.6575922620,37770.7040397692,108812.6575922620,30,,false,false
47,108812.6575922620,32563.1809587980,108812.6575922620,30,,false,false
48,108812.6575922620,31313.3677310546,108812.6575922620,30,,false,false
49,108812.6575922620,36665.1132098243,108812.6575922620,30,,false,false
50,108812.6575922620,36128.7379498081,108812.6575922620,30,best_snakes/generation_050.dna,true,false
51,108812.6575922620,39480.8772776024,108812.6575922620,30,,false,false
52,108812.6575922620,39165.3144069505,108812.6575922620,30,,false,false
53,108812.6575922620,42383.9278834772,108812.6575922620,30,,false,false
54,108812.6575922620,38263.0458745751,108812.6575922620,30,,false,false
55,108812.6575922620,33873.7052313449,108812.6575922620,30,best_snakes/generation_055.dna,true,false
56,108812.6575922620,39108.0110029596,108812.6575922620,30,,false,false
57,108812.6575922620,35511.6394330263,108812.6575922620,30,,false,false
58,108812.6575922620,36393.9733373687,108812.6575922620,30,,false,false
59,108812.6575922620,35545.0658602635,108812.6575922620,30,,false,false
60,108812.6575922620,34169.1476008507,108812.6575922620,30,best_snakes/generation_060.dna,true,false
61,108812.6575922620,38907.1476344759,108812.6575922620,30,,false,false
62,108812.6575922620,39661.8943935610,108812.6575922620,30,,false,false
63,132982.6430397727,39420.5190964402,132982.6430397727,63,,false,true
64,132982.6430397727,41569.3619451764,132982.6430397727,63,,false,false
65,132982.6430397727,39436.3413253893,132982.6430397727,63,best_snakes/generation_065.dna,true,false
66,132982.6430397727,37559.0505424715,132982.6430397727,63,,false,false
67,132982.6430397727,41935.3472038382,132982.6430397727,63,,false,false
68,132982.6430397727,44048.7637066373,132982.6430397727,63,,false,false
69,132982.6430397727,46773.3406441017,132982.6430397727,63,,false,false
70,132982.6430397727,43687.2900905669,132982.6430397727,63,best_snakes/generation_070.dna,true,false
71,132982.6430397727,43587.3540840877,132982.6430397727,63,,false,false
72,132982.6430397727,43998.9616857698,132982.6430397727,63,,false,false
73,132982.6430397727,45955.3133030984,132982.6430397727,63,,false,false
74,132982.6430397727,40936.4091439657,132982.6430397727,63,,false,false
75,132982.6430397727,41944.8455636481,132982.6430397727,63,best_snakes/generation_075.dna,true,false
76,132982.6430397727,45068.9786445739,132982.6430397727,63,,false,false
77,132982.6430397727,48509.4058886409,132982.6430397727,63,,false,false
78,132982.6430397727,42105.6641090065,132982.6430397727,63,,false,false
79,132982.6430397727,46488.5609653730,132982.6430397727,63,,false,false
80,132982.6430397727,44084.3750955545,132982.6430397727,63,best_snakes/generation_080.dna,true,false
81,132982.6430397727,45495.2136382072,132982.6430397727,63,,false,false
82,132982.6430397727,45150.7545954445,132982.6430397727,63,,false,false
83,132982.6430397727,45174.1613579362,132982.6430397727,63,,false,false
84,132982.6430397727,40559.8509513318,132982.6430397727,63,,false,false
85,132982.6430397727,47696.7799430664,132982.6430397727,63,best_snakes/generation_085.dna,true,false
86,132982.6430397727,46392.7957997735,132982.6430397727,63,,false,false
87,132982.6430397727,44093.3601106174,132982.6430397727,63,,false,false
88,132982.6430397727,43568.0692269514,132982.6430397727,63,,false,false
89,132982.6430397727,46218.5828935238,132982.6430397727,63,,false,false
90,132982.6430397727,49398.5800150284,132982.6430397727,63,best_snakes/generation_090.dna,true,false
91,132982.6430397727,49772.5782451996,132982.6430397727,63,,false,false
92,132982.6430397727,49275.1380455374,132982.6430397727,63,,false,false
93,132982.6430397727,47590.5501436101,132982.6430397727,63,,false,false
94,132982.6430397727,50083.4495975569,132982.6430397727,63,,false,false
95,132982.6430397727,49929.9831582042,132982.6430397727,63,best_snakes/generation_095.dna,true,false
96,132982.6430397727,54508.9604646849,132982.6430397727,63,,false,false
97,132982.6430397727,52726.5909849653,132982.6430397727,63,,false,false
98,132982.6430397727,47332.7728406612,132982.6430397727,63,,false,false
99,132982.6430397727,45087.0895258463,132982.6430397727,63,,false,false
100,132982.6430397727,52072.6681991774,132982.6430397727,63,best_snakes/generation_100.dna,true,false
101,132982.6430397727,46817.1307769441,132982.6430397727,63,,false,false
102,132982.6430397727,50726.5485492928,132982.6430397727,63,,false,false
103,132982.6430397727,48537.3697669709,132982.6430397727,63,,false,false
