generation,best_fitness,mean_fitness,best_ever_fitness,best_ever_generation,dna_file,is_checkpoint,is_new_record
0,20916.0475185729,2441.2506746522,20916.0475185729,0,best_snakes/generation_000.dna,true,true
1,32996.4966327969,3693.4777664304,32996.4966327969,1,,false,true
2,32996.4966327969,4838.0905035485,32996.4966327969,1,,false,false
3,32996.4966327969,4906.5422200812,32996.4966327969,1,,false,false
4,32996.4966327969,5589.5365127750,32996.4966327969,1,,false,false
5,32996.4966327969,7386.7026544924,32996.4966327969,1,best_snakes/generation_005.dna,true,false
6,39969.8356562921,10381.3098615020,39969.8356562921,6,,false,true
7,61968.0340672828,12021.1131497351,61968.0340672828,7,,false,true
8,61968.0340672828,18368.4173368120,61968.0340672828,7,,false,false
9,66763.3236525361,22672.5805382764,66763.3236525361,9,,false,true
10,66763.3236525361,22855.7814048832,66763.3236525361,9,best_snakes/generation_010.dna,true,false
11,84040.1685470056,27847.5135436570,84040.1685470056,11,,false,true
12,84040.1685470056,25932.6086587179,84040.1685470056,11,,false,false
13,102984.4077160437,32198.2741769802,102984.4077160437,13,,false,true
14,102984.4077160437,30739.1248404807,102984.4077160437,13,,false,false
15,102984.4077160437,37182.6036638240,102984.4077160437,13,best_snakes/generation_015.dna,true,false
16,102984.4077160437,38082.2650587474,102984.4077160437,13,,false,false
17,102984.4077160437,37655.9970430331,102984.4077160437,13,,false,false
18,102984.4077160437,40327.6148246118,102984.4077160437,13,,false,false
19,102984.4077160437,42674.4750227446,102984.4077160437,13,,false,false
20,102984.4077160437,44942.2822782035,102984.4077160437,13,best_snakes/generation_020.dna,true,false
21,122144.0145547959,45404.9576650109,122144.0145547959,21,,false,true
22,122144.0145547959,44065.0768192219,122144.0145547959,21,,false,false
23,122144.0145547959,45472.9214088434,122144.0145547959,21,,false,false
24,122144.0145547959,43319.8021901026,122144.0145547959,21,,false,false
25,122144.0145547959,47415.6809151368,122144.0145547959,21,best_snakes/generation_025.dna,true,false
26,122144.0145547959,43431.0964893695,122144.0145547959,21,,false,false
27,122144.0145547959,48255.5531177233,122144.0145547959,21,,false,false
28,122144.0145547959,48585.0834520511,122144.0145547959,21,,false,false
29,122144.0145547959,52591.4371190087,122144.0145547959,21,,false,false
30,136135.5454223624,58406.7961106648,136135.5454223624,30,best_snakes/generation_030.dna,true,true
31,136135.5454223624,63988.1240332333,136135.5454223624,30,,false,false
32,136135.5454223624,69637.1029940453,136135.5454223624,30,,false,false
33,136135.5454223624,59285.7407711035,136135.5454223624,30,,false,false
34,137777.7440649490,65095.0029950726,137777.7440649490,34,,false,true
35,137777.7440649490,64834.4837975904,137777.7440649490,34,best_snakes/generation_035.dna,true,false
36,154511.3239831887,70522.9369274368,154511.3239831887,36,,false,true
37,154511.3239831887,80680.8880063925,154511.3239831887,36,,false,false
38,154511.3239831887,76848.3924178969,154511.3239831887,36,,false,false
39,185460.5314423986,79878.1264715663,185460.5314423986,39,,false,true
40,185460.5314423986,82263.7292214170,185460.5314423986,39,best_snakes/generation_040.dna,true,false
41,185460.5314423986,84794.4836398938,185460.5314423986,39,,false,false
42,185460.5314423986,77698.2417994304,185460.5314423986,39,,false,false
43,187225.6104993191,93444.1949681791,187225.6104993191,43,,false,true
44,187225.6104993191,80653.7348716985,187225.6104993191,43,,false,false
45,187225.6104993191,71896.0199188473,187225.6104993191,43,best_snakes/generation_045.dna,true,false
46,187225.6104993191,82557.3321196917,187225.6104993191,43,,false,false
47,187225.6104993191,82332.6597697705,187225.6104993191,43,,false,false
48,187225.6104993191,86550.4893844041,187225.6104993191,43,,false,false
49,187225.6104993191,95040.6922331715,187225.6104993191,43,,false,false
50,187225.6104993191,87160.9666901433,187225.6104993191,43,best_snakes/generation_050.dna,true,false
51,187225.6104993191,88579.1433449153,187225.6104993191,43,,false,false
52,187225.6104993191,86362.4046168817,187225.6104993191,43,,false,false
53,187225.6104993191,92605.2015950630,187225.6104993191,43,,false,false
54,187225.6104993191,94742.8669868342,187225.6104993191,43,,false,false
55,211559.6460140725,94547.6302877258,211559.6460140725,55,best_snakes/generation_055.dna,true,true
56,211559.6460140725,98304.9779847497,211559.6460140725,55,,false,false
57,211559.6460140725,94564.6774979977,211559.6460140725,55,,false,false
58,211559.6460140725,96219.4965674810,211559.6460140725,55,,false,false
59,211559.6460140725,100549.8462521070,211559.6460140725,55,,false,false
60,211559.6460140725,107373.7039281636,211559.6460140725,55,best_snakes/generation_060.dna,true,false
61,211559.6460140725,96813.6034239485,211559.6460140725,55,,false,false
62,211559.6460140725,95613.7161930352,211559.6460140725,55,,false,false
63,211559.6460140725,88518.6101940275,211559.6460140725,55,,false,false
64,234906.6054914821,107806.9779691601,234906.6054914821,64,,false,true
65,234906.6054914821,106339.8013574972,234906.6054914821,64,best_snakes/generation_065.dna,true,false
66,234906.6054914821,109771.4864149968,234906.6054914821,64,,false,false
67,234906.6054914821,109033.1248653955,234906.6054914821,64,,false,false
68,234906.6054914821,118502.5678777216,234906.6054914821,64,,false,false
69,234906.6054914821,114187.7671003768,234906.6054914821,64,,false,false
70,234906.6054914821,125374.7950275215,234906.6054914821,64,best_snakes/generation_070.dna,true,false
71,234906.6054914821,112392.9074260731,234906.6054914821,64,,false,false
72,248636.2934511284,105566.4279226565,248636.2934511284,72,,false,true
73,248636.2934511284,116099.1094509479,248636.2934511284,72,,false,false
74,248636.2934511284,117913.6828203717,248636.2934511284,72,,false,false
75,248636.2934511284,115540.9913160426,248636.2934511284,72,best_snakes/generation_075.dna,true,false
76,248636.2934511284,121447.6119499732,248636.2934511284,72,,false,false
77,248636.2934511284,125094.8236467968,248636.2934511284,72,,false,false
78,279355.2443649668,120950.8805028041,279355.2443649668,78,,false,true
79,279355.2443649668,126726.3401070750,279355.2443649668,78,,false,false
80,279355.2443649668,117995.7683936651,279355.2443649668,78,best_snakes/generation_080.dna,true,false
81,279355.2443649668,126586.8828769157,279355.2443649668,78,,false,false
82,279355.2443649668,106181.6838308270,279355.2443649668,78,,false,false
83,279355.2443649668,121838.7602701666,279355.2443649668,78,,false,false
84,279355.2443649668,130675.2018730985,279355.2443649668,78,,false,false
85,279355.2443649668,118399.8619174593,279355.2443649668,78,best_snakes/generation_085.dna,true,false
86,279355.2443649668,119608.8062044746,279355.2443649668,78,,false,false
87,279355.2443649668,119635.2046971390,279355.2443649668,78,,false,false
88,279355.2443649668,138049.0113284851,279355.2443649668,78,,false,false
89,279355.2443649668,120906.7379294899,279355.2443649668,78,,false,false
90,279355.2443649668,124219.0172310079,279355.2443649668,78,best_snakes/generation_090.dna,true,false
91,279355.2443649668,134627.3306932951,279355.2443649668,78,,false,false
92,279355.2443649668,134441.3362113550,279355.2443649668,78,,false,false
93,279355.2443649668,125987.5505253504,279355.2443649668,78,,false,false
94,279355.2443649668,126492.9983519631,279355.2443649668,78,,false,false
95,279355.2443649668,120519.7707012502,279355.2443649668,78,best_snakes/generation_095.dna,true,false
96,279355.2443649668,118593.7179719723,279355.2443649668,78,,false,false
97,279355.2443649668,122647.9783934325,279355.2443649668,78,,false,false
98,279355.2443649668,110896.3788525330,279355.2443649668,78,,false,false
99,279355.2443649668,124759.4466987317,279355.2443649668,78,,false,false
100,279355.2443649668,118467.7202549572,279355.2443649668,78,best_snakes/generation_100.dna,true,false
101,279355.2443649668,104603.8987555924,279355.2443649668,78,,false,false
102,279355.2443649668,120506.6130930365,279355.2443649668,78,,false,false
103,279355.2443649668,102145.2180228125,279355.2443649668,78,,false,false
104,279355.2443649668,133183.4317632815,279355.2443649668,78,,false,false
105,279355.2443649668,135647.2735827502,279355.2443649668,78,best_snakes/generation_105.dna,true,false
106,279355.2443649668,128533.9273819172,279355.2443649668,78,,false,false
107,279355.2443649668,120917.6928601004,279355.2443649668,78,,false,false
108,279355.2443649668,123984.4768148581,279355.2443649668,78,,false,false
109,279355.2443649668,129704.4004389291,279355.2443649668,78,,false,false
110,279355.2443649668,129340.2000010707,279355.2443649668,78,best_snakes/generation_110.dna,true,false
111,279355.2443649668,131428.6516546820,279355.2443649668,78,,false,false
112,279355.2443649668,125031.0558215490,279355.2443649668,78,,false,false
113,279355.2443649668,124768.8381765107,279355.2443649668,78,,false,false
114,279355.2443649668,132800.0995967806,279355.2443649668,78,,false,false
115,279355.2443649668,141419.6421430787,279355.2443649668,78,best_snakes/generation_115.dna,true,false
116,279355.2443649668,127890.5498222858,279355.2443649668,78,,false,false
117,279355.2443649668,130340.8953943602,279355.2443649668,78,,false,false
118,279355.2443649668,134737.5121535957,279355.2443649668,78,,false,false
