generation,best_fitness,mean_fitness,best_ever_fitness,best_ever_generation,dna_file,is_checkpoint,is_new_record
87,160962.9294748827,58428.0154868580,160962.9294748827,67,,false,false
88,160962.9294748827,59896.1550416944,160962.9294748827,67,,false,false
89,160962.9294748827,53449.9240785467,160962.9294748827,67,,false,false
90,187554.4845555974,58755.1753033471,187554.4845555974,90,best_snakes/generation_090.dna,true,true
91,187554.4845555974,61932.2695015885,187554.4845555974,90,,false,false
92,187554.4845555974,58010.1953789839,187554.4845555974,90,,false,false
93,187554.4845555974,62286.4804706028,187554.4845555974,90,,false,false
94,187554.4845555974,63042.2431815991,187554.4845555974,90,,false,false
95,187554.4845555974,61931.3580522848,187554.4845555974,90,best_snakes/generation_095.dna,true,false
96,187554.4845555974,66358.4052173608,187554.4845555974,90,,false,false
97,187554.4845555974,60671.4486753033,187554.4845555974,90,,false,false
98,187554.4845555974,61114.1056812536,187554.4845555974,90,,false,false
99,187554.4845555974,62171.7596228797,187554.4845555974,90,,false,false
100,187554.4845555974,65390.3014718887,187554.4845555974,90,best_snakes/generation_100.dna,true,false
101,187554.4845555974,61745.8605656046,187554.4845555974,90,,false,false
102,187554.4845555974,68654.1838694786,187554.4845555974,90,,false,false
103,187554.4845555974,63832.5202885249,187554.4845555974,90,,false,false
104,187554.4845555974,68861.9875408394,187554.4845555974,90,,false,false
105,187554.4845555974,58877.9684671990,187554.4845555974,90,best_snakes/generation_105.dna,true,false
106,187554.4845555974,65748.2062521437,187554.4845555974,90,,false,false
107,187554.4845555974,62417.8439944774,187554.4845555974,90,,false,false
108,187554.4845555974,57152.6426557963,187554.4845555974,90,,false,false
109,187554.4845555974,65719.3832423093,187554.4845555974,90,,false,false
110,187554.4845555974,69139.6096519157,187554.4845555974,90,best_snakes/generation_110.dna,true,false
111,187554.4845555974,63432.1694151440,187554.4845555974,90,,false,false
112,187554.4845555974,57310.4212116413,187554.4845555974,90,,false,false
113,187554.4845555974,58749.0112000867,187554.4845555974,90,,false,false
114,187554.4845555974,65679.0017887016,187554.4845555974,90,,false,false
115,187554.4845555974,61907.3127466104,187554.4845555974,90,best_snakes/generation_115.dna,true,false
116,187554.4845555974,61541.6242552693,187554.4845555974,90,,false,false
117,187554.4845555974,65034.9098005528,187554.4845555974,90,,false,false
118,187554.4845555974,58278.1828888513,187554.4845555974,90,,false,false
119,187554.4845555974,67461.9932649227,187554.4845555974,90,,false,false
120,187554.4845555974,69155.8291878633,187554.4845555974,90,best_snakes/generation_120.dna,true,false
121,187554.4845555974,72050.7546142002,187554.4845555974,90,,false,false
122,187554.4845555974,65477.5908049311,187554.4845555974,90,,false,false
123,187554.4845555974,67118.2779593773,187554.4845555974,90,,false,false
124,187554.4845555974,67777.4352050911,187554.4845555974,90,,false,false
125,187554.4845555974,71928.5775190852,187554.4845555974,90,best_snakes/generation_125.dna,true,false
126,187554.4845555974,67951.6752222679,187554.4845555974,90,,false,false
127,187554.4845555974,60999.6489846926,187554.4845555974,90,,false,false
128,187554.4845555974,60483.8929234545,187554.4845555974,90,,false,false
129,187554.4845555974,69932.0445540600,187554.4845555974,90,,false,false
130,187554.4845555974,60175.0531182966,187554.4845555974,90,best_snakes/generation_130.dna,true,false
