generation,best_fitness,mean_fitness,best_ever_fitness,best_ever_generation,dna_file,is_checkpoint,is_new_record
0,7393.6317989464,1531.6032436002,7393.6317989464,0,best_snakes/generation_000.dna,true,true
1,14899.5343616011,2765.2629906294,14899.5343616011,1,,false,true
2,22528.3082158542,3510.4754020575,22528.3082158542,2,,false,true
3,22557.9989769767,4722.9703084155,22557.9989769767,3,,false,true
4,22557.9989769767,5844.0962116445,22557.9989769767,3,,false,false
5,40230.9557170949,6284.1961733267,40230.9557170949,5,best_snakes/generation_005.dna,true,true
6,40230.9557170949,8504.5867695548,40230.9557170949,5,,false,false
7,63291.1584579328,9166.3338081808,63291.1584579328,7,,false,true
8,63291.1584579328,13942.4922647383,63291.1584579328,7,,false,false
9,74616.0948433157,21224.5126579112,74616.0948433157,9,,false,true
10,80318.8313319466,27477.8648487315,80318.8313319466,10,best_snakes/generation_010.dna,true,true
11,84273.8637667063,30920.2250775621,84273.8637667063,11,,false,true
12,88153.7731282915,33996.4588270313,88153.7731282915,12,,false,true
13,88153.7731282915,38444.2818964768,88153.7731282915,12,,false,false
14,108436.7664288317,47977.7576218770,108436.7664288317,14,,false,true
15,108436.7664288317,47371.2626679390,108436.7664288317,14,best_snakes/generation_015.dna,true,false
16,123997.5939166561,46560.5073072208,123997.5939166561,16,,false,true
17,123997.5939166561,48895.3683678262,123997.5939166561,16,,false,false
18,123997.5939166561,47082.9786262478,123997.5939166561,16,,false,false
19,123997.5939166561,45512.9356306299,123997.5939166561,16,,false,false
20,126764.1616249879,49792.5888758893,126764.1616249879,20,best_snakes/generation_020.dna,true,true
21,130849.5222266529,49285.3566434889,130849.5222266529,21,,false,true
22,130849.5222266529,59245.2560527997,130849.5222266529,21,,false,false
23,148096.0009184827,55379.8976419602,148096.0009184827,23,,false,true
24,148096.0009184827,50593.8211432921,148096.0009184827,23,,false,false
25,148096.0009184827,46860.0840278306,148096.0009184827,23,best_snakes/generation_025.dna,true,false
26,148096.0009184827,56604.0381892411,148096.0009184827,23,,false,false
27,148096.0009184827,45686.2142634880,148096.0009184827,23,,false,false
28,148096.0009184827,52557.4106055301,148096.0009184827,23,,false,false
29,148096.0009184827,56142.6801159750,148096.0009184827,23,,false,false
30,148096.0009184827,59070.3072714894,148096.0009184827,23,best_snakes/generation_030.dna,true,false
31,148096.0009184827,57384.1545394313,148096.0009184827,23,,false,false
32,148096.0009184827,59094.5685010903,148096.0009184827,23,,false,false
33,148096.0009184827,60258.5366920929,148096.0009184827,23,,false,false
34,148096.0009184827,60601.9631308237,148096.0009184827,23,,false,false
35,148096.0009184827,58882.5952904805,148096.0009184827,23,best_snakes/generation_035.dna,true,false
36,148096.0009184827,60520.7899348969,148096.0009184827,23,,false,false
37,148096.0009184827,62478.0409506770,148096.0009184827,23,,false,false
38,148096.0009184827,60713.3953486534,148096.0009184827,23,,false,false
39,148096.0009184827,53923.3941170712,148096.0009184827,23,,false,false
40,148115.7807480667,64991.1469477006,148115.7807480667,40,best_snakes/generation_040.dna,true,true
41,148115.7807480667,68867.7381228621,148115.7807480667,40,,false,false
42,165906.8385074649,59344.0670338310,165906.8385074649,42,,false,true
43,165906.8385074649,57557.9627616814,165906.8385074649,42,,false,false
44,165906.8385074649,61491.6056919301,165906.8385074649,42,,false,false
45,165906.8385074649,73983.1700416735,165906.8385074649,42,best_snakes/generation_045.dna,true,false
46,165906.8385074649,68069.7053273447,165906.8385074649,42,,false,false
47,165906.8385074649,69032.0971944446,165906.8385074649,42,,false,false
48,165906.8385074649,72833.5820738563,165906.8385074649,42,,false,false
49,165906.8385074649,69304.9605807464,165906.8385074649,42,,false,false
50,166935.9379623680,61781.1204853455,166935.9379623680,50,best_snakes/generation_050.dna,true,true
51,166935.9379623680,65520.7272158187,166935.9379623680,50,,false,false
52,166935.9379623680,74369.1856984352,166935.9379623680,50,,false,false
53,166935.9379623680,67824.8540969292,166935.9379623680,50,,false,false
54,166935.9379623680,68328.2071243035,166935.9379623680,50,,false,false
55,181131.1015991161,63113.5227134264,181131.1015991161,55,best_snakes/generation_055.dna,true,true
56,181131.1015991161,63294.4660000749,181131.1015991161,55,,false,false
57,185955.9387659763,68928.7020497347,185955.9387659763,57,,false,true
58,185955.9387659763,72686.1358404012,185955.9387659763,57,,false,false
59,185955.9387659763,70710.7217431865,185955.9387659763,57,,false,false
60,185955.9387659763,74329.8556218352,185955.9387659763,57,best_snakes/generation_060.dna,true,false
61,185955.9387659763,73463.8753505842,185955.9387659763,57,,false,false
62,185955.9387659763,70201.3161024320,185955.9387659763,57,,false,false
63,185955.9387659763,75312.5511895794,185955.9387659763,57,,false,false
64,185955.9387659763,70884.9953251721,185955.9387659763,57,,false,false
65,185955.9387659763,75442.4592113680,185955.9387659763,57,best_snakes/generation_065.dna,true,false
66,185955.9387659763,74393.1267002695,185955.9387659763,57,,false,false
67,185955.9387659763,76685.2983997437,185955.9387659763,57,,false,false
68,185955.9387659763,70139.3838673429,185955.9387659763,57,,false,false
69,185955.9387659763,81241.7566437349,185955.9387659763,57,,false,false
70,185955.9387659763,70186.9664370579,185955.9387659763,57,best_snakes/generation_070.dna,true,false
71,185955.9387659763,81682.4652039611,185955.9387659763,57,,false,false
72,185955.9387659763,70513.1969458149,185955.9387659763,57,,false,false
73,185955.9387659763,73891.4044177722,185955.9387659763,57,,false,false
74,185955.9387659763,70709.1354008395,185955.9387659763,57,,false,false
75,185955.9387659763,77319.2478969038,185955.9387659763,57,best_snakes/generation_075.dna,true,false
76,185955.9387659763,83580.8875362633,185955.9387659763,57,,false,false
77,185955.9387659763,76335.2488821745,185955.9387659763,57,,false,false
78,185955.9387659763,72510.8680844422,185955.9387659763,57,,false,false
79,185955.9387659763,74242.1945754101,185955.9387659763,57,,false,false
80,185955.9387659763,69654.5796589379,185955.9387659763,57,best_snakes/generation_080.dna,true,false
81,201266.4663244146,77446.9481489029,201266.4663244146,81,,false,true
82,201266.4663244146,75737.7391474432,201266.4663244146,81,,false,false
83,201266.4663244146,81042.6040701949,201266.4663244146,81,,false,false
84,201266.4663244146,88170.0710529696,201266.4663244146,81,,false,false
85,201266.4663244146,67815.6590725815,201266.4663244146,81,best_snakes/generation_085.dna,true,false
86,201266.4663244146,74975.0589496632,201266.4663244146,81,,false,false
87,201266.4663244146,82964.5594962207,201266.4663244146,81,,false,false
88,201266.4663244146,77429.7192013260,201266.4663244146,81,,false,false
