generation,best_fitness,mean_fitness,best_ever_fitness,best_ever_generation,dna_file,is_checkpoint,is_new_record
0,18466.8115149220,2451.4503114480,18466.8115149220,0,best_snakes/generation_000.dna,true,true
1,31143.7060909779,3654.7626605495,31143.7060909779,1,,false,true
2,43454.6823424142,5814.0008679264,43454.6823424142,2,,false,true
3,50504.7699064525,6653.5987464837,50504.7699064525,3,,false,true
4,50504.7699064525,8465.3204741185,50504.7699064525,3,,false,false
5,54233.5251187211,15314.1128405048,54233.5251187211,5,best_snakes/generation_005.dna,true,true
6,57923.4516785674,16018.8228502119,57923.4516785674,6,,false,true
7,58090.3420811974,19242.1148263031,58090.3420811974,7,,false,true
8,80665.7043544285,19789.3537380231,80665.7043544285,8,,false,true
9,80665.7043544285,22322.3073154751,80665.7043544285,8,,false,false
10,80665.7043544285,21144.5924659618,80665.7043544285,8,best_snakes/generation_010.dna,true,false
11,82017.4787085586,26215.6143030467,82017.4787085586,11,,false,true
12,82017.4787085586,25740.7518295846,82017.4787085586,11,,false,false
13,82017.4787085586,25720.2808122977,82017.4787085586,11,,false,false
14,82017.4787085586,28403.9948783485,82017.4787085586,11,,false,false
15,82017.4787085586,26079.3655630530,82017.4787085586,11,best_snakes/generation_015.dna,true,false
16,82017.4787085586,22664.7824492020,82017.4787085586,11,,false,false
17,84535.9715250484,24905.7633376312,84535.9715250484,17,,false,true
18,84535.9715250484,27348.8798437201,84535.9715250484,17,,false,false
19,84535.9715250484,23852.2553067261,84535.9715250484,17,,false,false
20,84535.9715250484,26605.9116547591,84535.9715250484,17,best_snakes/generation_020.dna,true,false
21,84535.9715250484,30204.1028165893,84535.9715250484,17,,false,false
22,84535.9715250484,29950.7103127549,84535.9715250484,17,,false,false
23,84535.9715250484,29111.8404944017,84535.9715250484,17,,false,false
24,84535.9715250484,30034.8642691920,84535.9715250484,17,,false,false
25,84535.9715250484,29029.5610505026,84535.9715250484,17,best_snakes/generation_025.dna,true,false
26,84535.9715250484,28949.9581999552,84535.9715250484,17,,false,false
27,85674.3941186880,31685.5425277105,85674.3941186880,27,,false,true
28,85674.3941186880,30645.3610427642,85674.3941186880,27,,false,false
29,85674.3941186880,30972.8573349633,85674.3941186880,27,,false,false
30,85674.3941186880,31963.7570616682,85674.3941186880,27,best_snakes/generation_030.dna,true,false
31,85674.3941186880,31992.3725355768,85674.3941186880,27,,false,false
32,89630.9970235371,34096.2533973435,89630.9970235371,32,,false,true
33,89630.9970235371,32658.7453687251,89630.9970235371,32,,false,false
34,89630.9970235371,28942.4961094354,89630.9970235371,32,,false,false
35,89630.9970235371,30840.8844813529,89630.9970235371,32,best_snakes/generation_035.dna,true,false
36,89630.9970235371,26616.8305697217,89630.9970235371,32,,false,false
37,89630.9970235371,34621.5317836502,89630.9970235371,32,,false,false
38,89630.9970235371,27567.5188839348,89630.9970235371,32,,false,false
39,89630.9970235371,27788.2854980678,89630.9970235371,32,,false,false
40,89630.9970235371,27934.3596957781,89630.9970235371,32,best_snakes/generation_040.dna,true,false
41,89630.9970235371,34562.1215278397,89630.9970235371,32,,false,false
42,89630.9970235371,32988.8601225362,89630.9970235371,32,,false,false
43,89630.9970235371,33366.5857091491,89630.9970235371,32,,false,false
44,89630.9970235371,35716.4534090167,89630.9970235371,32,,false,false
45,89630.9970235371,32533.1284182423,89630.9970235371,32,best_snakes/generation_045.dna,true,false
46,89630.9970235371,32634.0290498064,89630.9970235371,32,,false,false
47,89630.9970235371,30880.8297049942,89630.9970235371,32,,false,false
48,89630.9970235371,31250.9570982703,89630.9970235371,32,,false,false
49,89630.9970235371,37046.7430247094,89630.9970235371,32,,false,false
50,89630.9970235371,27725.2017286337,89630.9970235371,32,best_snakes/generation_050.dna,true,false
51,98762.4909322589,27161.0814351363,98762.4909322589,51,,false,true
52,98762.4909322589,31343.3690128690,98762.4909322589,51,,false,false
53,98762.4909322589,30176.2418502685,98762.4909322589,51,,false,false
54,98762.4909322589,33089.2594880452,98762.4909322589,51,,false,false
55,98762.4909322589,29015.7668844722,98762.4909322589,51,best_snakes/generation_055.dna,true,false
56,98762.4909322589,31909.6036924203,98762.4909322589,51,,false,false
57,98762.4909322589,34961.9418185009,98762.4909322589,51,,false,false
58,98762.4909322589,34663.3908087463,98762.4909322589,51,,false,false
59,98762.4909322589,32606.5836072295,98762.4909322589,51,,false,false
60,98762.4909322589,32025.7985938268,98762.4909322589,51,best_snakes/generation_060.dna,true,false
61,98762.4909322589,36400.2387554173,98762.4909322589,51,,false,false
62,98762.4909322589,27594.6484932500,98762.4909322589,51,,false,false
63,98762.4909322589,31574.5119402135,98762.4909322589,51,,false,false
64,98762.4909322589,32636.2323285888,98762.4909322589,51,,false,false
65,98762.4909322589,33714.4161572974,98762.4909322589,51,best_snakes/generation_065.dna,true,false
66,98762.4909322589,38161.4507666489,98762.4909322589,51,,false,false
67,98762.4909322589,35074.0302145062,98762.4909322589,51,,false,false
68,99500.0220881450,37691.8219664431,99500.0220881450,68,,false,true
69,108250.5771574714,36744.5006743331,108250.5771574714,69,,false,true
70,118923.9707776963,42455.4103366087,118923.9707776963,70,best_snakes/generation_070.dna,true,true
71,118923.9707776963,48179.2439290341,118923.9707776963,70,,false,false
72,118923.9707776963,53026.0575234824,118923.9707776963,70,,false,false
