generation,best_fitness,mean_fitness,best_ever_fitness,best_ever_generation,dna_file,is_checkpoint,is_new_record
40,137144.0285316815,42378.8984006361,137144.0285316815,40,best_snakes/generation_040.dna,true,true
41,137144.0285316815,43542.5441398866,137144.0285316815,40,,false,false
42,137144.0285316815,47153.8708600934,137144.0285316815,40,,false,false
43,137144.0285316815,46318.9133569221,137144.0285316815,40,,false,false
44,137144.0285316815,51149.0638692064,137144.0285316815,40,,false,false
45,137144.0285316815,56409.0472328491,137144.0285316815,40,best_snakes/generation_045.dna,true,false
46,137144.0285316815,58174.9764590738,137144.0285316815,40,,false,false
47,137144.0285316815,54511.9063003628,137144.0285316815,40,,false,false
48,137144.0285316815,50525.5376653428,137144.0285316815,40,,false,false
49,137144.0285316815,50138.3618476836,137144.0285316815,40,,false,false
50,137144.0285316815,55418.7872553322,137144.0285316815,40,best_snakes/generation_050.dna,true,false
51,137144.0285316815,48765.2896012211,137144.0285316815,40,,false,false
52,137144.0285316815,53393.6704933594,137144.0285316815,40,,false,false
53,137144.0285316815,53927.4012835614,137144.0285316815,40,,false,false
54,137144.0285316815,49167.5018875667,137144.0285316815,40,,false,false
55,137144.0285316815,57778.8920858086,137144.0285316815,40,best_snakes/generation_055.dna,true,false
56,137144.0285316815,48552.2785215765,137144.0285316815,40,,false,false
57,137144.0285316815,54469.4016379539,137144.0285316815,40,,false,false
58,137144.0285316815,50741.6314511183,137144.0285316815,40,,false,false
59,137144.0285316815,53304.5493011557,137144.0285316815,40,,false,false
60,137144.0285316815,58080.8402661736,137144.0285316815,40,best_snakes/generation_060.dna,true,false
61,148363.9615352062,55703.8148978733,148363.9615352062,61,,false,true
62,148363.9615352062,62978.6430571306,148363.9615352062,61,,false,false
63,154819.3192256221,52772.9428947071,154819.3192256221,63,,false,true
64,154819.3192256221,67850.9811848252,154819.3192256221,63,,false,false
65,154819.3192256221,57164.4497637904,154819.3192256221,63,best_snakes/generation_065.dna,true,false
66,154819.3192256221,58106.2904836415,154819.3192256221,63,,false,false
67,154819.3192256221,72706.0669650072,154819.3192256221,63,,false,false
68,154819.3192256221,75073.1312586829,154819.3192256221,63,,false,false
69,154819.3192256221,65502.2632183792,154819.3192256221,63,,false,false
70,162964.6220766922,81619.2899446187,162964.6220766922,70,best_snakes/generation_070.dna,true,true
71,162964.6220766922,79082.1583913231,162964.6220766922,70,,false,false
72,164674.2380877789,84163.9569264668,164674.2380877789,72,,false,true
73,182093.2156561639,74709.9266656519,182093.2156561639,73,,false,true
74,182093.2156561639,79334.5696790410,182093.2156561639,73,,false,false
75,182093.2156561639,86566.8835071959,182093.2156561639,73,best_snakes/generation_075.dna,true,false
76,182093.2156561639,89184.8912699440,182093.2156561639,73,,false,false
77,182093.2156561639,80188.5989183157,182093.2156561639,73,,false,false
78,182093.2156561639,84590.4816648940,182093.2156561639,73,,false,false
79,182093.2156561639,84501.6281062723,182093.2156561639,73,,false,false
80,182093.2156561639,86091.0738382515,182093.2156561639,73,best_snakes/generation_080.dna,true,false
81,182093.2156561639,88541.8725165234,182093.2156561639,73,,false,false
82,182093.2156561639,68517.8203990657,182093.2156561639,73,,false,false
83,182093.2156561639,71415.9231756596,182093.2156561639,73,,false,false
84,182093.2156561639,71436.9826476257,182093.2156561639,73,,false,false
85,191235.9262257983,76997.0471136272,191235.9262257983,85,best_snakes/generation_085.dna,true,true
86,191235.9262257983,91332.9474074431,191235.9262257983,85,,false,false
87,191235.9262257983,91427.5823886459,191235.9262257983,85,,false,false
88,191235.9262257983,74122.9020728448,191235.9262257983,85,,false,false
89,191235.9262257983,80571.2231037311,191235.9262257983,85,,false,false
90,191235.9262257983,80604.5566711051,191235.9262257983,85,best_snakes/generation_090.dna,true,false
91,191235.9262257983,79873.1650631978,191235.9262257983,85,,false,false
92,191235.9262257983,92315.7702626273,191235.9262257983,85,,false,false
93,191235.9262257983,92733.6804796894,191235.9262257983,85,,false,false
94,191235.9262257983,93021.4302691049,191235.9262257983,85,,false,false
95,191235.9262257983,84939.4173036226,191235.9262257983,85,best_snakes/generation_095.dna,true,false
96,191235.9262257983,86851.6306626815,191235.9262257983,85,,false,false
97,191235.9262257983,83944.1645461808,191235.9262257983,85,,false,false
98,191235.9262257983,87075.2193439100,191235.9262257983,85,,false,false
99,194321.2580773979,99103.7146139206,194321.2580773979,99,,false,true
100,194321.2580773979,89239.4635290005,194321.2580773979,99,best_snakes/generation_100.dna,true,false
101,194321.2580773979,91415.5372756780,194321.2580773979,99,,false,false
102,194321.2580773979,88334.1691344873,194321.2580773979,99,,false,false
103,194321.2580773979,85238.4469237177,194321.2580773979,99,,false,false
104,194321.2580773979,84112.0726112983,194321.2580773979,99,,false,false
105,194321.2580773979,89724.9820405831,194321.2580773979,99,best_snakes/generation_105.dna,true,false
106,194321.2580773979,84825.8497765512,194321.2580773979,99,,false,false
107,194321.2580773979,92749.7601328844,194321.2580773979,99,,false,false
108,194321.2580773979,94183.5540191051,194321.2580773979,99,,false,false
109,194321.2580773979,97882.5241235453,194321.2580773979,99,,false,false
110,194321.2580773979,92597.4894965798,194321.2580773979,99,best_snakes/generation_110.dna,true,false
111,194321.2580773979,99253.7783307944,194321.2580773979,99,,false,false
112,194321.2580773979,87370.9269038211,194321.2580773979,99,,false,false
113,194321.2580773979,95807.5482722804,194321.2580773979,99,,false,false
114,194321.2580773979,92854.8520335600,194321.2580773979,99,,false,false
115,194321.2580773979,88813.5110481340,194321.2580773979,99,best_snakes/generation_115.dna,true,false
116,194321.2580773979,86279.4621577768,194321.2580773979,99,,false,false
117,194321.2580773979,95230.1889342257,194321.2580773979,99,,false,false
118,194321.2580773979,98964.7099583860,194321.2580773979,99,,false,false
119,194321.2580773979,103590.3062628500,194321.2580773979,99,,false,false
120,194321.2580773979,110398.3838989537,194321.2580773979,99,best_snakes/generation_120.dna,true,false
121,194321.2580773979,101968.6543616284,194321.2580773979,99,,false,false
122,194321.2580773979,102755.7232791062,194321.2580773979,99,,false,false
123,194321.2580773979,105612.8915689830,194321.2580773979,99,,false,false
124,194321.2580773979,100660.5424355782,194321.2580773979,99,,false,false
125,194321.2580773979,100418.7721218035,194321.2580773979,99,best_snakes/generation_125.dna,true,false
126,194321.2580773979,97132.4555411177,194321.2580773979,99,,false,false
127,194321.2580773979,93057.9496727000,194321.2580773979,99,,false,false
128,194321.2580773979,97534.2428542339,194321.2580773979,99,,false,false
129,194321.2580773979,93358.5294099355,194321.2580773979,99,,false,false
130,194321.2580773979,98476.0271993000,194321.2580773979,99,best_snakes/generation_130.dna,true,false
131,197365.0965583670,100683.6929766802,197365.0965583670,131,,false,true
132,197365.0965583670,97920.3783026908,197365.0965583670,131,,false,false
133,197365.0965583670,104323.2603810794,197365.0965583670,131,,false,false
134,197365.0965583670,106226.5480766913,197365.0965583670,131,,false,false
135,197365.0965583670,96680.8190064888,197365.0965583670,131,best_snakes/generation_135.dna,true,false
136,197365.0965583670,103445.8517493069,197365.0965583670,131,,false,false
137,197365.0965583670,97460.0777029138,197365.0965583670,131,,false,false
138,211504.3559102732,87437.9380042796,211504.3559102732,138,,false,true
139,211504.3559102732,102375.4475532753,211504.3559102732,138,,false,false
140,211504.3559102732,97968.9882848670,211504.3559102732,138,best_snakes/generation_140.dna,true,false
141,211504.3559102732,108237.2476731965,211504.3559102732,138,,false,false
142,211504.3559102732,89554.0930572823,211504.3559102732,138,,false,false
143,211504.3559102732,101694.2697667815,211504.3559102732,138,,false,false
144,211504.3559102732,102495.9221793804,211504.3559102732,138,,false,false
145,211504.3559102732,98658.3685431747,211504.3559102732,138,best_snakes/generation_145.dna,true,false
146,211504.3559102732,87424.9850346870,211504.3559102732,138,,false,false
147,211504.3559102732,99523.3274987859,211504.3559102732,138,,false,false
148,211504.3559102732,93509.8428454454,211504.3559102732,138,,false,false
149,211504.3559102732,101173.2065396724,211504.3559102732,138,,false,false
150,211504.3559102732,95442.2865281354,211504.3559102732,138,best_snakes/generation_150.dna,true,false
151,211504.3559102732,95614.2841925768,211504.3559102732,138,,false,false
152,211504.3559102732,98329.2436180952,211504.3559102732,138,,false,false
153,211504.3559102732,107036.6773733712,211504.3559102732,138,,false,false
154,211504.3559102732,95247.6505248532,211504.3559102732,138,,false,false
155,211504.3559102732,96360.1120130917,211504.3559102732,138,best_snakes/generation_155.dna,true,false
156,211504.3559102732,100061.2688315517,211504.3559102732,138,,false,false
157,211504.3559102732,102813.0235198283,211504.3559102732,138,,false,false
158,211504.3559102732,89515.6534063021,211504.3559102732,138,,false,false
159,211504.3559102732,89089.0700133872,211504.3559102732,138,,false,false
160,211504.3559102732,96834.9218430744,211504.3559102732,138,best_snakes/generation_160.dna,true,false
161,211504.3559102732,83895.5398154768,211504.3559102732,138,,false,false
162,211504.3559102732,90778.8587543069,211504.3559102732,138,,false,false
163,211504.3559102732,99593.8232529932,211504.3559102732,138,,false,false
164,211504.3559102732,91572.7463438618,211504.3559102732,138,,false,false
165,211504.3559102732,87843.7044181005,211504.3559102732,138,best_snakes/generation_165.dna,true,false
166,211504.3559102732,93428.7574010383,211504.3559102732,138,,false,false
167,211504.3559102732,100873.0483710237,211504.3559102732,138,,false,false
168,211504.3559102732,92349.4841345490,211504.3559102732,138,,false,false
169,211504.3559102732,99853.7680000038,211504.3559102732,138,,false,false
170,211504.3559102732,94855.4844814478,211504.3559102732,138,best_snakes/generation_170.dna,true,false
171,211504.3559102732,96492.6777677538,211504.3559102732,138,,false,false
172,211504.3559102732,86646.8470478406,211504.3559102732,138,,false,false
173,211504.3559102732,91228.9710234318,211504.3559102732,138,,false,false
174,211504.3559102732,98154.2896800276,211504.3559102732,138,,false,false
175,211504.3559102732,97882.1773735186,211504.3559102732,138,best_snakes/generation_175.dna,true,false
176,211504.3559102732,96074.1068424375,211504.3559102732,138,,false,false
177,211504.3559102732,103986.4547496880,211504.3559102732,138,,false,false
178,211504.3559102732,96720.9456053409,211504.3559102732,138,,false,false
