generation,best_fitness,mean_fitness,best_ever_fitness,best_ever_generation,dna_file,is_checkpoint,is_new_record
58,125043.3212273243,56207.3985849308,125043.3212273243,58,,false,true
59,128542.4071529214,57215.3772626103,128542.4071529214,59,,false,true
60,128542.4071529214,56160.9306729377,128542.4071529214,59,best_snakes/generation_060.dna,true,false
61,128542.4071529214,59926.8688628211,128542.4071529214,59,,false,false
62,128542.4071529214,51335.3704022270,128542.4071529214,59,,false,false
63,128542.4071529214,53115.6907821460,128542.4071529214,59,,false,false
64,128542.4071529214,54196.9254483663,128542.4071529214,59,,false,false
65,128542.4071529214,57262.1322978568,128542.4071529214,59,best_snakes/generation_065.dna,true,false
66,128542.4071529214,53465.6777802991,128542.4071529214,59,,false,false
67,128542.4071529214,58077.3871939313,128542.4071529214,59,,false,false
68,128542.4071529214,61715.9764299424,128542.4071529214,59,,false,false
69,128542.4071529214,57825.8221534505,128542.4071529214,59,,false,false
70,128542.4071529214,58645.4321104869,128542.4071529214,59,best_snakes/generation_070.dna,true,false
71,128542.4071529214,52595.4752675101,128542.4071529214,59,,false,false
72,128542.4071529214,53163.3459648412,128542.4071529214,59,,false,false
73,128542.4071529214,53653.2583678938,128542.4071529214,59,,false,false
74,130289.2160746222,65458.3186290052,130289.2160746222,74,,false,true
75,130289.2160746222,51765.8976030483,130289.2160746222,74,best_snakes/generation_075.dna,true,false
76,130289.2160746222,52808.6888735715,130289.2160746222,74,,false,false
77,130289.2160746222,56049.7414543539,130289.2160746222,74,,false,false
78,130289.2160746222,54491.4033122189,130289.2160746222,74,,false,false
79,130289.2160746222,58818.7444475195,130289.2160746222,74,,false,false
80,130289.2160746222,62211.9171320491,130289.2160746222,74,best_snakes/generation_080.dna,true,false
81,130289.2160746222,57772.7708497393,130289.2160746222,74,,false,false
82,136367.0872257575,62083.8425147571,136367.0872257575,82,,false,true
83,136367.0872257575,56461.5068108791,136367.0872257575,82,,false,false
84,136367.0872257575,54192.6702331028,136367.0872257575,82,,false,false
85,136367.0872257575,61168.1135912699,136367.0872257575,82,best_snakes/generation_085.dna,true,false
86,136367.0872257575,57934.9570542745,136367.0872257575,82,,false,false
87,136367.0872257575,59875.8074376722,136367.0872257575,82,,false,false
88,136367.0872257575,65457.0598478158,136367.0872257575,82,,false,false
89,136367.0872257575,63777.0841407767,136367.0872257575,82,,false,false
90,136466.3210197651,64170.4468085291,136466.3210197651,90,best_snakes/generation_090.dna,true,true
91,136466.3210197651,51278.6767250432,136466.3210197651,90,,false,false
92,136466.3210197651,62207.5182221976,136466.3210197651,90,,false,false
93,136466.3210197651,63719.0687120767,136466.3210197651,90,,false,false
94,136466.3210197651,67518.4091859830,136466.3210197651,90,,false,false
95,136466.3210197651,58439.7037727919,136466.3210197651,90,best_snakes/generation_095.dna,true,false
96,136466.3210197651,63598.0660820210,136466.3210197651,90,,false,false
97,142091.3209589585,66868.3809022037,142091.3209589585,97,,false,true
98,142091.3209589585,61307.7817613987,142091.3209589585,97,,false,false
99,142091.3209589585,60638.0942649976,142091.3209589585,97,,false,false
100,142091.3209589585,64480.6576244853,142091.3209589585,97,best_snakes/generation_100.dna,true,false
101,142091.3209589585,58412.7533700426,142091.3209589585,97,,false,false
102,142091.3209589585,59176.2102870981,142091.3209589585,97,,false,false
103,142091.3209589585,61442.4301541325,142091.3209589585,97,,false,false
104,145097.7507824027,67930.1644858927,145097.7507824027,104,,false,true
105,145097.7507824027,65325.7493756152,145097.7507824027,104,best_snakes/generation_105.dna,true,false
106,154369.1901984596,58761.1826331871,154369.1901984596,106,,false,true
107,154369.1901984596,69816.9220854541,154369.1901984596,106,,false,false
108,154369.1901984596,65839.0790409788,154369.1901984596,106,,false,false
109,154369.1901984596,74327.4111520923,154369.1901984596,106,,false,false
110,154369.1901984596,71260.6027830921,154369.1901984596,106,best_snakes/generation_110.dna,true,false
111,154369.1901984596,65041.0883894206,154369.1901984596,106,,false,false
112,154369.1901984596,61333.1482658201,154369.1901984596,106,,false,false
113,154369.1901984596,65761.2576316191,154369.1901984596,106,,false,false
114,154369.1901984596,75065.1768708995,154369.1901984596,106,,false,false
115,154369.1901984596,72734.5388529914,154369.1901984596,106,best_snakes/generation_115.dna,true,false
116,154369.1901984596,79894.9605283132,154369.1901984596,106,,false,false
117,154369.1901984596,78289.1190913239,154369.1901984596,106,,false,false
118,154369.1901984596,73285.7693280886,154369.1901984596,106,,false,false
119,161716.9690582320,70427.4099573117,161716.9690582320,119,,false,true
120,161716.9690582320,80991.8767238341,161716.9690582320,119,best_snakes/generation_120.dna,true,false
121,161716.9690582320,78880.7691384413,161716.9690582320,119,,false,false
122,161716.9690582320,78572.4195299626,161716.9690582320,119,,false,false
123,161716.9690582320,73755.2319650515,161716.9690582320,119,,false,false
124,162944.2516267493,81654.8683518323,162944.2516267493,124,,false,true
125,162944.2516267493,79341.1018766465,162944.2516267493,124,best_snakes/generation_125.dna,true,false
126,162944.2516267493,80400.5558899968,162944.2516267493,124,,false,false
127,162944.2516267493,79670.8511095829,162944.2516267493,124,,false,false
128,162944.2516267493,80453.3788942401,162944.2516267493,124,,false,false
129,162944.2516267493,78600.0342722342,162944.2516267493,124,,false,false
130,162944.2516267493,82354.1158050693,162944.2516267493,124,best_snakes/generation_130.dna,true,false
131,162944.2516267493,72768.9982242623,162944.2516267493,124,,false,false
132,162944.2516267493,80950.5082120871,162944.2516267493,124,,false,false
133,162944.2516267493,76060.4671496094,162944.2516267493,124,,false,false
134,162944.2516267493,74488.0999409535,162944.2516267493,124,,false,false
135,162944.2516267493,75868.9520592508,162944.2516267493,124,best_snakes/generation_135.dna,true,false
136,173746.6110319207,73657.5785448821,173746.6110319207,136,,false,true
137,173746.6110319207,83323.2605874660,173746.6110319207,136,,false,false
138,173746.6110319207,81084.0194542198,173746.6110319207,136,,false,false
139,173746.6110319207,77735.6499652138,173746.6110319207,136,,false,false
140,173746.6110319207,78088.5565087644,173746.6110319207,136,best_snakes/generation_140.dna,true,false
141,173746.6110319207,88492.4540492866,173746.6110319207,136,,false,false
142,173746.6110319207,76913.2847011807,173746.6110319207,136,,false,false
143,173746.6110319207,80820.6319112852,173746.6110319207,136,,false,false
144,173746.6110319207,83330.8517787614,173746.6110319207,136,,false,false
145,173746.6110319207,81607.4899599224,173746.6110319207,136,best_snakes/generation_145.dna,true,false
146,173746.6110319207,81746.7192540230,173746.6110319207,136,,false,false
147,173746.6110319207,80113.8836719365,173746.6110319207,136,,false,false
148,173746.6110319207,79046.1308590675,173746.6110319207,136,,false,false
149,180631.6488197720,80441.5074413244,180631.6488197720,149,,false,true
150,180631.6488197720,83441.9533635903,180631.6488197720,149,best_snakes/generation_150.dna,true,false
151,180631.6488197720,78011.4095531873,180631.6488197720,149,,false,false
152,180631.6488197720,71423.7038185915,180631.6488197720,149,,false,false
153,180631.6488197720,94275.5843279685,180631.6488197720,149,,false,false
154,180631.6488197720,82395.1003936307,180631.6488197720,149,,false,false
155,180631.6488197720,77953.9046583220,180631.6488197720,149,best_snakes/generation_155.dna,true,false
156,180631.6488197720,82799.8053722630,180631.6488197720,149,,false,false
157,180631.6488197720,88392.2669817652,180631.6488197720,149,,false,false
158,180631.6488197720,82081.7200182988,180631.6488197720,149,,false,false
159,180631.6488197720,75569.8678619133,180631.6488197720,149,,false,false
160,180631.6488197720,78035.7364096756,180631.6488197720,149,best_snakes/generation_160.dna,true,false
161,180631.6488197720,74252.2210132874,180631.6488197720,149,,false,false
162,180631.6488197720,83428.4610824121,180631.6488197720,149,,false,false
163,180631.6488197720,81280.4382100425,180631.6488197720,149,,false,false
164,180631.6488197720,82337.6799113794,180631.6488197720,149,,false,false
165,180631.6488197720,81897.4744686425,180631.6488197720,149,best_snakes/generation_165.dna,true,false
166,180631.6488197720,83204.4988701266,180631.6488197720,149,,false,false
167,180631.6488197720,83860.2039827045,180631.6488197720,149,,false,false
168,180631.6488197720,83243.4677431905,180631.6488197720,149,,false,false
169,180631.6488197720,84537.3659533494,180631.6488197720,149,,false,false
170,180631.6488197720,82545.3718625618,180631.6488197720,149,best_snakes/generation_170.dna,true,false
171,180631.6488197720,87796.8272237045,180631.6488197720,149,,false,false
172,180631.6488197720,88504.0914444817,180631.6488197720,149,,false,false
173,180631.6488197720,85293.3709725537,180631.6488197720,149,,false,false
174,180631.6488197720,82922.0419280670,180631.6488197720,149,,false,false
175,180631.6488197720,88761.1530510343,180631.6488197720,149,best_snakes/generation_175.dna,true,false
176,180631.6488197720,75634.4930064926,180631.6488197720,149,,false,false
177,180631.6488197720,81423.8891958765,180631.6488197720,149,,false,false
178,180631.6488197720,86018.5890020904,180631.6488197720,149,,false,false
179,180631.6488197720,85981.2916394571,180631.6488197720,149,,false,false
180,180631.6488197720,80100.5374865462,180631.6488197720,149,best_snakes/generation_180.dna,true,false
181,180631.6488197720,83265.9113485990,180631.6488197720,149,,false,false
182,180631.6488197720,79707.3726051618,180631.6488197720,149,,false,false
183,180631.6488197720,87428.6922308348,180631.6488197720,149,,false,false
184,180631.6488197720,82412.1329104536,180631.6488197720,149,,false,false
185,180631.6488197720,82889.5576243568,180631.6488197720,149,best_snakes/generation_185.dna,true,false
186,180631.6488197720,90488.3908166652,180631.6488197720,149,,false,false
187,180631.6488197720,81569.2780048043,180631.6488197720,149,,false,false
188,180631.6488197720,85584.2895890767,180631.6488197720,149,,false,false
189,180631.6488197720,85335.8740383891,180631.6488197720,149,,false,false
